code_module,code_presentation,id_student,avrg_past_grade,exam_grade,completed,weighted
DDD,2013B,537658,72.59166666666667,58.0,0,1
DDD,2013B,537868,67.8,29.0,0,1
DDD,2013B,537926,39.734939759036145,,0,1
DDD,2013B,538251,88.66,87.0,1,1
DDD,2013B,538611,86.92622950819673,51.0,0,1
DDD,2013B,538701,71.13,56.0,1,1
DDD,2013B,539043,66.42105263157895,,0,1
DDD,2013B,539066,48.77058823529412,33.0,0,1
DDD,2013B,539142,40.13934426229508,,0,1
DDD,2013B,539186,49.294117647058826,,0,1
DDD,2014B,539186,25.78125,,0,1
DDD,2013B,539209,52.575,31.0,1,1
DDD,2013B,539262,72.86666666666666,,0,1
DDD,2013B,539622,90.43,62.0,1,1
DDD,2013B,539643,72.74683544303798,56.0,0,1
DDD,2013B,540207,68.1701030927835,42.0,0,1
DDD,2013B,540298,57.170103092783506,33.0,0,1
DDD,2013B,540310,62.92,47.0,1,1
DDD,2013B,540547,27.066666666666666,,0,1
DDD,2013B,540568,62.28888888888889,,0,1
DDD,2013B,540592,72.52857142857142,33.0,0,1
DDD,2013B,540605,53.495,42.0,1,1
DDD,2013B,540758,40.835,40.0,1,1
DDD,2014B,540758,76.175,60.0,1,1
DDD,2013B,540759,26.974358974358974,,0,1
DDD,2013B,540848,75.64285714285714,64.0,0,1
DDD,2013B,540920,37.63157894736842,,0,1
DDD,2013B,541228,51.205,33.0,1,1
DDD,2013B,541887,71.46666666666667,,0,1
DDD,2013B,541977,36.42553191489362,,0,1
DDD,2013B,542036,80.6,64.0,0,1
DDD,2013B,542049,72.32,51.0,1,1
DDD,2013B,542205,87.77222222222223,78.0,0,1
DDD,2013B,542293,69.39,67.0,1,1
DDD,2013B,542372,48.335,24.0,1,1
DDD,2013B,542394,51.76315789473684,,0,1
DDD,2013B,542476,26.911392405063292,,0,1
DDD,2013B,543060,68.20588235294117,36.0,0,1
DDD,2013B,543202,85.29,71.0,1,1
DDD,2013B,543340,89.19,73.0,1,1
DDD,2013B,543459,74.25,71.0,1,1
DDD,2013B,543482,43.26315789473684,,0,1
DDD,2013B,543510,65.97938144329896,67.0,0,1
DDD,2013B,543573,84.23936170212765,60.0,0,1
DDD,2013B,543663,41.1578947368421,,0,1
DDD,2013B,543749,27.21,,0,1
DDD,2013B,543756,78.965,69.0,1,1
DDD,2013B,543860,62.87,38.0,1,1
DDD,2013B,543919,62.22,56.0,1,1
DDD,2013B,544053,76.5,76.0,0,1
DDD,2013B,544091,81.5,60.0,1,1
DDD,2013B,544226,77.70238095238095,,0,1
DDD,2013B,544284,84.46052631578948,36.0,0,1
DDD,2013B,544307,79.62,58.0,1,1
DDD,2013B,544603,57.68571428571428,44.0,0,1
DDD,2013B,544907,73.80681818181819,,0,1
DDD,2013B,544942,11.947368421052632,,0,1
DDD,2013B,544943,44.17777777777778,,0,1
DDD,2013B,545083,68.25,36.0,0,1
DDD,2013B,545115,39.23529411764706,,0,1
DDD,2013B,545245,49.715,33.0,1,1
DDD,2013B,545387,41.10126582278481,,0,1
DDD,2014B,545387,51.0,,0,1
DDD,2013B,545993,40.595,24.0,1,1
DDD,2013B,546000,54.254901960784316,,0,1
DDD,2013B,546054,78.02,64.0,1,1
DDD,2013B,546074,78.79787234042553,78.0,0,1
DDD,2013B,546089,91.45394736842105,,0,1
DDD,2013B,546191,77.9,44.0,0,1
DDD,2013B,546221,82.095,60.0,1,1
DDD,2013B,546339,66.15789473684211,,0,1
DDD,2013B,546403,53.714285714285715,,0,1
DDD,2014B,546403,42.35294117647059,,0,1
DDD,2013B,546804,59.962025316455694,40.0,0,1
DDD,2013B,546826,76.925,56.0,1,1
DDD,2013B,546830,68.67647058823529,33.0,0,1
DDD,2013B,546862,86.475,60.0,1,1
DDD,2013B,546953,89.85,56.0,0,1
DDD,2013B,547349,89.835,64.0,1,1
DDD,2013B,547445,70.97,69.0,1,1
DDD,2013B,547486,44.095238095238095,,0,1
DDD,2013B,547629,38.79113924050633,,0,1
DDD,2014B,547629,45.875,,0,1
DDD,2013B,547679,54.28125,,0,1
DDD,2013B,547784,35.974489795918366,,0,1
DDD,2013J,547784,73.55,18.0,1,1
DDD,2013B,548069,82.555,78.0,1,1
DDD,2013B,548173,55.71052631578947,,0,1
DDD,2013J,548173,47.125,47.0,1,1
DDD,2013B,548267,65.34,49.0,1,1
DDD,2013B,548271,58.3,33.0,1,1
DDD,2013B,548473,64.74,36.0,1,1
DDD,2013B,548535,70.9,60.0,1,1
DDD,2013B,548650,42.36842105263158,,0,1
DDD,2013B,548869,59.31578947368421,,0,1
DDD,2013B,548959,71.48924731182795,,0,1
DDD,2013B,548993,38.78947368421053,,0,1
DDD,2013B,548996,83.17,62.0,1,1
DDD,2013B,549038,81.14432989690722,47.0,0,1
DDD,2013B,549095,62.815,33.0,1,1
DDD,2013B,549125,74.5126582278481,64.0,0,1
DDD,2013B,549135,72.23026315789474,49.0,0,1
DDD,2013B,549213,91.64473684210526,,0,1
DDD,2013B,549283,66.46808510638297,,0,1
DDD,2013B,549354,65.78947368421052,,0,1
DDD,2013B,549361,63.523809523809526,,0,1
DDD,2013B,549424,90.11392405063292,,0,1
DDD,2013J,549424,89.84375,,0,1
DDD,2013B,549545,69.425,69.0,1,1
DDD,2013B,549684,85.675,84.0,1,1
DDD,2013B,549690,72.98571428571428,62.0,0,1
DDD,2013B,549698,41.49,38.0,1,1
DDD,2013B,549710,77.30833333333334,60.0,0,1
DDD,2013B,549731,77.115,69.0,1,1
DDD,2013B,549795,50.84574468085106,38.0,0,1
DDD,2013B,549872,70.1268656716418,60.0,0,1
DDD,2013B,549897,50.41095890410959,,0,1
DDD,2013B,549913,67.49367088607595,,0,1
DDD,2013B,550064,87.66455696202532,69.0,0,1
DDD,2013B,550142,53.032786885245905,,0,1
DDD,2013J,550142,54.083333333333336,,0,1
DDD,2014J,550142,68.0,,0,1
DDD,2013B,550183,42.526315789473685,,0,1
DDD,2013B,550348,24.155555555555555,,0,1
DDD,2013B,550371,38.44,,0,1
DDD,2013B,550604,77.365,62.0,1,1
DDD,2013B,550725,82.73,82.0,1,1
DDD,2013B,550762,88.55851063829788,78.0,0,1
DDD,2013B,550865,93.73,84.0,1,1
DDD,2013B,550893,73.75714285714285,,0,1
DDD,2014B,550893,82.0,,0,1
DDD,2013B,550974,40.94736842105263,,0,1
DDD,2013B,551169,66.9,36.0,0,1
DDD,2013B,551183,72.24,49.0,1,1
DDD,2013B,551334,58.64705882352941,36.0,0,1
DDD,2013B,551375,74.445,38.0,1,1
DDD,2013B,551550,87.825,96.0,1,1
DDD,2013B,551573,65.82352941176471,42.0,0,1
DDD,2013B,551666,70.93333333333334,,0,1
DDD,2013B,552114,50.339285714285715,,0,1
DDD,2014J,552114,61.4,44.0,0,1
DDD,2013B,552635,71.375,60.0,1,1
DDD,2013B,552661,56.355,44.0,1,1
DDD,2013B,552789,74.11855670103093,49.0,0,1
DDD,2013B,552921,81.78191489361703,82.0,0,1
DDD,2013B,552955,53.48888888888889,,0,1
DDD,2013B,552999,54.69736842105263,,0,1
DDD,2013B,553275,62.20618556701031,42.0,0,1
DDD,2013B,553382,85.35882352941177,64.0,0,1
DDD,2013B,553575,91.67,73.0,1,1
DDD,2013B,553964,58.42,47.0,1,1
DDD,2013B,554161,77.995,60.0,1,1
DDD,2013B,554174,85.135,82.0,1,1
DDD,2013B,554193,72.57377049180327,31.0,0,1
DDD,2013B,554245,75.505,51.0,1,1
DDD,2013B,554295,80.3828125,64.0,0,1
DDD,2013B,554300,76.17763157894737,49.0,0,1
DDD,2013B,554446,81.01,64.0,1,1
DDD,2013B,554484,81.13,64.0,1,1
DDD,2013B,554574,80.58,82.0,1,1
DDD,2013B,554588,49.55555555555556,,0,1
DDD,2014B,554588,47.0625,,0,1
DDD,2013B,554773,,,0,1
DDD,2013B,554881,51.575,53.0,1,1
FFF,2014B,554881,70.75,,1,1
DDD,2013B,554885,64.63414634146342,,0,1
DDD,2013B,554995,90.08974358974359,73.0,0,1
DDD,2013B,555297,,,0,1
DDD,2013B,555360,49.044444444444444,,0,1
DDD,2013B,555408,45.26,31.0,1,1
DDD,2014B,555408,67.0,,0,1
DDD,2013B,555446,47.537234042553195,,0,1
DDD,2014B,555446,58.22222222222222,,0,1
DDD,2013B,555497,70.42105263157895,,0,1
DDD,2013B,555740,70.235,60.0,1,1
DDD,2013B,555765,56.48809523809524,,0,1
DDD,2013B,555772,51.80263157894737,,0,1
DDD,2013B,556030,86.0,,0,1
DDD,2013B,556082,83.135,53.0,1,1
DDD,2013B,556093,77.0,,0,1
DDD,2013B,556165,54.87,33.0,1,1
DDD,2013B,556185,81.145,91.0,1,1
DDD,2013B,556308,,,0,1
DDD,2013B,556337,39.43,38.0,1,1
DDD,2013B,556354,69.47368421052632,,0,1
DDD,2013B,556360,69.63157894736842,,0,1
DDD,2013B,556362,45.025,58.0,1,1
DDD,2013B,556369,49.578947368421055,,0,1
DDD,2013B,556370,49.07058823529412,42.0,0,1
DDD,2014B,556370,52.72727272727273,,0,1
DDD,2013B,556373,89.685,91.0,1,1
DDD,2013B,556389,73.77857142857142,53.0,0,1
DDD,2013B,556575,88.71176470588236,78.0,0,1
DDD,2013B,556660,73.89411764705882,0.0,0,1
DDD,2013B,556721,71.0632911392405,62.0,0,1
DDD,2013B,556774,93.4,91.0,1,1
DDD,2013B,556780,87.735,76.0,1,1
DDD,2013B,556785,77.28350515463917,60.0,0,1
DDD,2013B,556835,81.945,60.0,1,1
DDD,2013B,556934,79.505,60.0,1,1
DDD,2013B,557005,18.0,,0,1
DDD,2013B,557045,75.48571428571428,49.0,0,1
DDD,2013B,557237,63.10526315789474,,0,1
DDD,2014J,557237,61.55,58.0,1,1
DDD,2013B,557358,70.12,40.0,1,1
DDD,2013B,557432,69.03921568627452,,0,1
DDD,2013B,557467,51.52,,0,1
DDD,2013B,557477,67.6978021978022,,0,1
DDD,2013B,557504,52.0,,0,1
DDD,2013B,557694,91.75,73.0,1,1
DDD,2013B,557742,83.20886075949367,67.0,0,1
DDD,2013B,557751,64.16666666666667,,0,1
DDD,2013B,557752,44.833333333333336,,0,1
DDD,2013B,557764,55.91,33.0,1,1
DDD,2013B,557826,56.17777777777778,,0,1
DDD,2013B,557846,73.085,58.0,1,1
DDD,2013B,557850,69.0,,0,1
DDD,2013B,557911,84.46907216494846,69.0,0,1
DDD,2013B,557924,77.89,60.0,1,1
DDD,2013B,558153,70.71428571428571,,0,1
DDD,2013B,558200,75.54,44.0,1,1
DDD,2013B,558224,56.815,18.0,1,1
DDD,2013B,558290,85.91,67.0,1,1
DDD,2013B,558308,41.65853658536585,,0,1
DDD,2013B,558415,69.985,42.0,1,1
DDD,2013B,558488,44.535,16.0,1,1
DDD,2013B,558610,85.07142857142857,,0,1
DDD,2013J,558610,87.625,,0,1
DDD,2013B,558645,56.44117647058823,31.0,0,1
DDD,2013B,558678,67.285,82.0,1,1
DDD,2013B,558779,34.10526315789474,,0,1
DDD,2013B,558787,87.415,93.0,1,1
DDD,2013B,558806,84.02061855670104,67.0,0,1
DDD,2013B,558837,58.875,47.0,1,1
DDD,2013B,558948,62.776595744680854,51.0,0,1
DDD,2013B,559081,81.325,78.0,1,1
DDD,2013B,559282,92.695,73.0,1,1
DDD,2013B,559293,40.98,22.0,1,1
DDD,2013B,559410,54.166666666666664,,0,1
DDD,2013B,559420,78.12,73.0,1,1
DDD,2013B,559459,49.01639344262295,,0,1
DDD,2013B,559474,65.1,47.0,1,1
DDD,2013B,559612,60.975,33.0,1,1
DDD,2013B,559672,74.9,44.0,1,1
DDD,2013B,559823,44.85087719298246,,0,1
DDD,2013B,559903,87.565,56.0,1,1
DDD,2013B,559930,41.14,51.0,1,1
DDD,2013B,559950,43.146341463414636,,0,1
DDD,2013B,560024,93.3,91.0,1,1
DDD,2013B,560179,82.2,73.0,0,1
DDD,2013B,560240,79.84,31.0,1,1
DDD,2013B,560260,,47.0,1,1
DDD,2013B,560347,72.345,78.0,1,1
DDD,2013B,560381,73.32,64.0,1,1
DDD,2013B,560391,89.75,73.0,1,1
DDD,2013B,560743,68.76315789473684,,0,1
DDD,2013B,561088,63.120253164556964,,0,1
DDD,2013B,561734,80.33,,1,1
DDD,2013J,561734,77.975,82.0,1,1
DDD,2013B,564465,59.89473684210526,,0,1
DDD,2013B,907261,92.38,78.0,1,1
DDD,2013B,957467,54.603658536585364,53.0,0,1
DDD,2013B,1018685,42.36842105263158,,0,1
DDD,2013B,1044992,82.82352941176471,56.0,0,1
DDD,2013B,1105628,81.27380952380952,,0,1
DDD,2013B,1107079,74.44,,0,1
DDD,2013B,1347447,86.83,73.0,1,1
DDD,2013B,1351739,92.56,87.0,1,1
DDD,2013B,1384882,76.96078431372548,,0,1
DDD,2013B,1392016,54.56140350877193,,0,1
DDD,2013B,1430804,76.21052631578948,,0,1
DDD,2013B,1444134,89.095,73.0,1,1
DDD,2013B,1446954,72.93859649122807,,0,1
DDD,2013B,1510198,92.775,71.0,1,1
DDD,2013B,1534854,44.84705882352941,,0,1
DDD,2013B,1577134,50.61,22.0,1,1
DDD,2013B,1584449,82.52631578947368,,0,1
DDD,2013B,1587817,66.30952380952381,,0,1
DDD,2013B,1611842,75.795,58.0,1,1
DDD,2013B,1620593,89.36842105263158,,0,1
DDD,2013B,1622020,43.703448275862065,,0,1
DDD,2013B,1626418,46.175,58.0,1,1
DDD,2013B,1638119,71.29,40.0,1,1
DDD,2013B,1638425,44.31111111111111,,0,1
DDD,2013B,1640773,90.95,82.0,1,1
DDD,2013B,1651198,48.32,42.0,1,1
DDD,2013B,1664920,75.265,78.0,1,1
DDD,2013B,1690836,89.975,82.0,1,1
DDD,2013B,1696174,70.70212765957447,64.0,0,1
DDD,2013B,1719566,56.84705882352941,42.0,0,1
DDD,2013B,1843026,70.82352941176471,40.0,0,1
DDD,2013B,1843355,35.26315789473684,,0,1
DDD,2014B,1843355,33.1875,,0,1
DDD,2013B,1845093,52.06060606060606,,0,1
DDD,2013B,1879272,49.32,,0,1
DDD,2013B,1913872,64.23809523809524,,0,1
DDD,2013J,1913872,60.6,,1,1
DDD,2013B,1944130,70.72,69.0,1,1
DDD,2013B,1962854,81.07894736842105,,0,1
DDD,2014B,1962854,74.75,73.0,0,1
DDD,2013B,1968757,52.35294117647059,64.0,0,1
DDD,2013B,1976350,74.00694444444444,58.0,0,1
EEE,2013J,1976350,82.92,,1,1
DDD,2013B,1982845,72.535,53.0,1,1
DDD,2013B,2002727,80.72,,0,1
DDD,2014B,2002727,82.0,,0,1
DDD,2013B,2006894,93.145,91.0,1,1
DDD,2013B,2028388,46.351851851851855,40.0,0,1
DDD,2013B,2036685,51.142857142857146,,0,1
DDD,2013B,2037479,51.973684210526315,,0,1
DDD,2013B,2080539,66.37,47.0,1,1
DDD,2013B,2082180,59.898305084745765,,0,1
DDD,2013J,2082180,71.0,,0,1
DDD,2014J,2082180,69.9,,0,1
DDD,2013B,2094546,59.5625,,0,1
DDD,2013J,2094546,58.4375,,0,1
DDD,2013B,2126013,41.49122807017544,,0,1
DDD,2013B,2133242,74.96,,1,1
DDD,2013B,2140311,52.155,40.0,1,1
DDD,2013B,2142579,77.33928571428571,,0,1
DDD,2013B,2146936,47.38,31.0,1,1
DDD,2013B,2154361,59.86842105263158,,0,1
FFF,2014J,2154361,78.0,,1,1
DDD,2013B,2156514,68.645,62.0,1,1
DDD,2013B,2177871,90.66981132075472,64.0,0,1
DDD,2013B,2195445,81.0,60.0,0,1
DDD,2013B,2209728,60.175,44.0,1,1
DDD,2013B,2227786,57.25949367088607,,0,1
DDD,2013B,2228206,76.14285714285714,,0,1
DDD,2014B,2228206,84.25,,0,1
DDD,2013B,2231961,80.93298969072166,82.0,0,1
DDD,2013B,2232218,77.67213114754098,,0,1
DDD,2013J,2232218,79.70833333333333,80.0,0,1
DDD,2013B,2238679,48.88,,0,1
DDD,2013B,2248715,80.00588235294117,53.0,0,1
DDD,2013B,2279449,87.82,71.0,1,1
DDD,2013B,2318590,69.70238095238095,,0,1
DDD,2013B,2330534,93.4453125,,0,1
DDD,2013B,2332060,55.115,40.0,1,1
DDD,2013B,2338290,74.44,,0,1
DDD,2014J,2338290,87.3,76.0,1,1
DDD,2013B,2348111,75.635,62.0,1,1
DDD,2013B,2350300,63.32258064516129,,0,1
DDD,2013B,2358423,67.01,44.0,1,1
DDD,2013B,2374051,55.917355371900825,,0,1
DDD,2013B,2374404,59.46907216494845,51.0,0,1
DDD,2013B,2375123,66.57894736842105,,0,1
DDD,2013J,2375123,73.75757575757575,53.0,0,1
DDD,2013B,2377623,83.155,51.0,1,1
DDD,2013B,2381845,52.49411764705882,27.0,0,1
DDD,2013B,2400764,77.5859375,,0,1
DDD,2014J,2400764,81.73333333333333,,0,1
DDD,2013B,2406709,88.33529411764705,80.0,0,1
DDD,2013B,2418045,76.48924731182795,40.0,0,1
DDD,2013B,2418580,92.7764705882353,73.0,0,1
DDD,2013B,2421609,58.509803921568626,,0,1
DDD,2013B,2435965,54.73684210526316,,0,1
DDD,2013B,2444632,73.77,56.0,1,1
DDD,2013B,2451672,58.7,,0,1
DDD,2013B,2454933,45.883495145631066,,0,1
DDD,2013B,2456387,68.16,,0,1
DDD,2013B,2456612,82.255,64.0,1,1
DDD,2013B,2459878,80.7,78.0,1,1
DDD,2013B,2460752,76.54,51.0,1,1
DDD,2013B,2465876,78.055,49.0,1,1
DDD,2013B,2476998,75.01315789473684,58.0,0,1
DDD,2013B,2479086,45.359550561797754,,0,1
DDD,2013B,2499307,61.53947368421053,20.0,0,1
FFF,2014J,2499307,82.75,,1,1
DDD,2013B,2501479,72.73026315789474,,0,1
DDD,2013B,2501768,72.075,42.0,1,1
DDD,2013B,2502504,74.4746835443038,58.0,0,1
DDD,2013B,2502707,69.55263157894737,,0,1
DDD,2014B,2502707,71.625,,0,1
DDD,2013B,2505501,51.588235294117645,60.0,0,1
DDD,2013B,2508785,50.56,40.0,1,1
DDD,2013B,2513245,79.85,47.0,0,1
DDD,2013B,2518617,70.5375,,0,1
DDD,2013B,2523146,82.08333333333333,,0,1
DDD,2014B,2523146,84.0,,0,1
DDD,2013B,2531298,31.754545454545454,,0,1
DDD,2013B,2532322,82.9367088607595,76.0,0,1
DDD,2013B,2536214,75.15789473684211,,0,1
DDD,2013B,2537695,91.92622950819673,87.0,0,1
DDD,2013B,2540922,63.015,64.0,1,1
DDD,2013B,2543267,82.48,,0,1
DDD,2013B,2543600,71.07,60.0,1,1
DDD,2013B,2547321,73.35,47.0,1,1
DDD,2013B,2547402,70.15463917525773,60.0,0,1
DDD,2013B,2549875,81.345,62.0,1,1
DDD,2013B,2549939,82.985,69.0,1,1
DDD,2013B,2554973,45.56578947368421,,0,1
DDD,2013J,2554973,40.5,47.0,1,1
DDD,2013B,2571497,89.0632911392405,73.0,0,1
DDD,2013B,2581822,63.96842105263158,,0,1
DDD,2013J,2581822,55.5,51.0,0,1
DDD,2013B,2585285,72.375,42.0,1,1
DDD,2013B,2594888,83.465,64.0,1,1
DDD,2013B,2602486,74.245,49.0,1,1
DDD,2013B,2604660,42.93333333333333,,0,1
DDD,2013B,2611779,49.64,24.0,1,1
DDD,2013B,2615892,86.815,56.0,1,1
DDD,2013B,2621590,47.140625,,0,1
DDD,2013B,2624569,61.276315789473685,,0,1
DDD,2013B,2624720,42.745,,1,1
DDD,2013B,2626179,61.5,49.0,0,1
DDD,2013B,2628025,42.48717948717949,,0,1
DDD,2013B,2632491,53.88235294117647,,0,1
DDD,2013B,2633235,80.08,71.0,1,1
DDD,2013B,2636225,81.255,69.0,1,1
DDD,2013B,2636885,61.6078431372549,,0,1
DDD,2013J,2636885,60.083333333333336,,0,1
DDD,2013B,2639451,96.105,91.0,1,1
DDD,2013B,2640063,39.0,,0,1
DDD,2013B,2640992,73.00877192982456,,0,1
DDD,2013B,2642830,48.247126436781606,53.0,0,1
DDD,2013B,2647226,72.835,40.0,1,1
DDD,2013B,2655683,47.13775510204081,33.0,0,1
DDD,2013B,2656282,47.12820512820513,,0,1
DDD,2013B,2659756,52.36842105263158,,0,1
DDD,2013B,2661870,51.926829268292686,38.0,0,1
DDD,2013B,2666577,76.085,40.0,1,1
DDD,2013B,2669206,48.943820224719104,42.0,0,1
DDD,2013B,2672686,93.725,78.0,1,1
DDD,2013B,2677955,79.0592105263158,69.0,0,1
DDD,2013B,2678338,53.78703703703704,,0,1
DDD,2013B,2683836,79.8917525773196,71.0,0,1
DDD,2013B,2689536,89.27777777777777,58.0,0,1
DDD,2013B,2691780,71.13157894736842,,0,1
DDD,2013B,2692101,56.84375,,0,1
DDD,2014B,2692101,64.0,,0,1
DDD,2013B,2693243,88.58,82.0,1,1
DDD,2013B,2694933,76.97,73.0,1,1
DDD,2013B,2281292,71.69060773480663,64.0,0,1
DDD,2013B,2643777,41.64150943396226,,0,1
DDD,2013B,329967,17.0,,0,1
DDD,2013B,381646,73.2516129032258,38.0,0,1
DDD,2013B,384026,57.5625,,0,1
DDD,2013B,395288,44.77777777777778,,0,1
DDD,2014B,395288,62.785714285714285,49.0,0,1
DDD,2013B,414587,68.5906432748538,82.0,0,1
DDD,2013B,415812,64.1304347826087,,0,1
DDD,2013B,513246,52.529411764705884,,0,1
DDD,2013B,520400,62.88111888111888,29.0,0,1
DDD,2013B,538069,9.0,,0,1
DDD,2013B,541202,71.50877192982456,,0,1
DDD,2013B,546293,41.4,,0,1
DDD,2013J,546293,41.111111111111114,,0,1
DDD,2013B,550711,74.84210526315789,,0,1
DDD,2013B,560444,52.42424242424242,51.0,0,1
DDD,2013B,1656527,67.2,,0,1
DDD,2013B,2193231,40.0,,0,1
DDD,2013B,2353766,50.0,,0,1
DDD,2013B,2586026,20.0,,0,1
DDD,2013B,2604698,73.0,,0,1
DDD,2013B,2607945,47.0,,0,1
DDD,2013B,2665767,87.0,,0,1
DDD,2013B,2686609,20.0,,0,1
FFF,2013J,2686609,51.5,,1,1
DDD,2013B,108565,63.0,,0,1
DDD,2013B,131609,30.0,,0,1
DDD,2013B,138709,33.0,,0,1
DDD,2013B,147307,63.0,,0,1
DDD,2013B,160401,47.0,,0,1
DDD,2013B,162984,40.0,,0,1
DDD,2013B,200957,37.0,,0,1
DDD,2013B,229057,27.444444444444443,,0,1
DDD,2013B,257110,17.0,,0,1
DDD,2013B,270468,53.0,,0,1
DDD,2013B,312518,63.0,,0,1
DDD,2013B,325565,19.6,,0,1
DDD,2013B,338669,50.0,,0,1
DDD,2013B,340399,50.0,,0,1
DDD,2013B,364021,43.0,,0,1
DDD,2013B,409880,73.0,,0,1
DDD,2013J,409880,77.125,69.0,0,1
DDD,2013B,435101,57.0,,0,1
DDD,2013B,465399,37.0,,0,1
DDD,2013B,475443,38.4,,0,1
DDD,2013B,475480,60.0,,0,1
DDD,2013B,479347,53.0,,0,1
DDD,2013B,482117,40.0,,0,1
DDD,2013B,489313,77.0,,0,1
DDD,2013B,495298,57.0,,0,1
DDD,2013B,502736,10.0,,0,1
DDD,2013B,509873,47.0,,0,1
DDD,2013B,512404,60.0,,0,1
DDD,2013B,517726,43.0,,0,1
DDD,2013B,524020,70.0,,0,1
DDD,2013B,524374,47.0,,0,1
DDD,2013B,524731,37.0,,0,1
DDD,2013B,527533,50.0,,0,1
DDD,2013B,528420,23.4,,0,1
DDD,2013B,529525,27.0,,0,1
DDD,2013B,529760,39.6,,0,1
DDD,2013B,534777,93.0,,0,1
DDD,2013B,543386,77.0,,0,1
DDD,2013B,543421,23.0,,0,1
DDD,2013B,544063,47.75,,0,1
DDD,2013B,544296,43.0,,0,1
DDD,2013B,548132,57.0,,0,1
DDD,2013B,549928,63.5,,0,1
DDD,2013B,552327,43.0,,0,1
DDD,2013B,553253,50.0,,0,1
DDD,2013B,555151,39.0,,0,1
DDD,2013B,556756,33.0,,0,1
DDD,2013B,558134,53.0,,0,1
DDD,2013B,558626,70.0,,0,1
DDD,2013B,2229785,61.0,,0,1
DDD,2013B,478744,25.0,,0,1
DDD,2013B,538131,100.0,,0,1
DDD,2013B,548872,67.0,,0,1
DDD,2013B,426094,50.0,,0,1
DDD,2013J,559096,90.425,69.0,1,1
DDD,2013J,559123,53.675,67.0,1,1
DDD,2013J,559140,70.7,84.0,1,1
DDD,2013J,559540,72.70833333333333,33.0,0,1
DDD,2013J,559680,68.95,64.0,1,1
DDD,2013J,559735,36.421052631578945,,0,1
DDD,2013J,559855,73.3125,,0,1
DDD,2013J,559908,69.4,58.0,1,1
DDD,2013J,559992,57.825,44.0,1,1
DDD,2013J,560015,54.375,53.0,1,1
DDD,2013J,560243,84.375,82.0,1,1
DDD,2013J,560423,42.333333333333336,,0,1
DDD,2013J,560458,79.425,73.0,1,1
DDD,2013J,560486,89.675,73.0,1,1
DDD,2013J,560493,92.625,84.0,0,1
DDD,2013J,560759,61.775,60.0,1,1
EEE,2014J,560759,71.5,,0,1
DDD,2013J,560870,76.0,,0,1
DDD,2013J,560948,49.05,47.0,1,1
DDD,2013J,561072,90.675,73.0,1,1
DDD,2013J,561272,24.0,,0,1
DDD,2013J,561515,70.375,64.0,1,1
DDD,2013J,561807,94.0,96.0,1,1
DDD,2013J,561810,73.96875,82.0,0,1
DDD,2013J,561819,92.325,96.0,1,1
DDD,2013J,561823,40.88235294117647,,0,1
DDD,2013J,561881,96.9,91.0,1,1
DDD,2013J,561905,49.3125,,0,1
DDD,2013J,561955,80.65,73.0,1,1
DDD,2013J,562064,64.70370370370371,31.0,0,1
FFF,2014J,562064,61.666666666666664,,0,1
DDD,2013J,562100,22.0,,0,1
DDD,2014J,562100,,,0,1
DDD,2013J,562490,46.40625,,0,1
DDD,2013J,562728,86.625,89.0,1,1
DDD,2013J,563675,87.5,87.0,0,1
DDD,2013J,563718,41.0625,,0,1
DDD,2013J,563770,81.66666666666667,38.0,0,1
DDD,2013J,563847,70.0,,0,1
DDD,2014J,563847,70.0,,0,1
DDD,2013J,563862,73.58333333333333,,0,1
DDD,2013J,563888,36.0,,1,1
DDD,2013J,563971,89.675,82.0,1,1
DDD,2013J,564325,69.0,,0,1
DDD,2013J,564454,72.0,,0,1
DDD,2013J,565175,72.59375,67.0,0,1
DDD,2013J,565301,56.40625,44.0,0,1
DDD,2013J,565570,43.375,40.0,1,1
DDD,2013J,565657,85.425,80.0,1,1
DDD,2013J,566134,55.458333333333336,,0,1
DDD,2014J,566134,55.0,,0,1
DDD,2013J,566381,44.4,33.0,1,1
DDD,2013J,566482,25.11111111111111,,0,1
DDD,2014J,566482,69.1,,0,1
DDD,2013J,567152,86.025,62.0,1,1
DDD,2013J,567167,75.375,80.0,1,1
DDD,2013J,567292,70.71875,73.0,0,1
DDD,2013J,567417,67.1,67.0,1,1
DDD,2013J,567970,52.75757575757576,22.0,0,1
DDD,2013J,568068,22.958333333333332,29.0,0,1
DDD,2013J,568196,85.875,71.0,1,1
DDD,2013J,568223,66.175,96.0,1,1
DDD,2013J,568566,82.325,76.0,1,1
DDD,2013J,568578,91.33333333333333,,0,1
DDD,2013J,568598,79.375,78.0,1,1
DDD,2013J,568668,41.0,,0,1
DDD,2013J,568741,63.083333333333336,,0,1
DDD,2013J,568835,63.6875,,0,1
DDD,2013J,568963,74.225,62.0,1,1
DDD,2013J,569279,41.4,31.0,1,1
DDD,2013J,569857,61.78125,,0,1
DDD,2013J,569928,71.15,87.0,1,1
DDD,2013J,569935,69.725,56.0,1,1
DDD,2013J,569978,72.725,53.0,1,1
DDD,2013J,570237,48.575,76.0,1,1
DDD,2013J,570403,80.0,76.0,1,1
DDD,2013J,570531,94.425,78.0,1,1
DDD,2013J,570630,68.7,47.0,1,1
DDD,2013J,570871,70.625,69.0,0,1
DDD,2013J,570896,79.375,62.0,1,1
DDD,2013J,571055,79.0,,0,1
