code_module,code_presentation,id_student,gender,highest_education,age_band,final_result
DDD,2014B,625263,1,2,1,1
DDD,2014B,625427,2,1,1,1
DDD,2014B,625615,2,1,1,0
DDD,2014B,625714,2,2,1,1
DDD,2014B,625748,2,2,1,1
DDD,2014B,626018,1,1,1,0
DDD,2014B,626040,2,1,1,0
DDD,2014B,626061,1,1,1,1
DDD,2014B,626146,1,1,1,1
DDD,2014B,626192,2,2,1,1
DDD,2014B,626217,1,1,1,0
DDD,2014B,626238,2,2,1,1
DDD,2014B,626405,2,1,1,0
DDD,2014B,626556,2,2,1,1
DDD,2014B,626723,1,1,1,0
DDD,2014B,626885,2,1,1,1
DDD,2014B,626889,1,1,1,1
DDD,2014B,627021,2,2,1,1
DDD,2014B,627100,2,1,1,1
DDD,2014B,627173,1,1,1,0
DDD,2014B,627184,2,1,1,1
DDD,2014B,627276,1,1,1,1
DDD,2014B,627655,1,1,1,0
DDD,2014B,627772,1,1,1,1
DDD,2014B,627879,2,1,1,1
DDD,2014B,627891,2,1,1,1
DDD,2014B,628099,2,1,1,1
DDD,2014B,628246,2,1,2,1
DDD,2014B,628333,1,1,1,1
DDD,2014B,628347,1,1,1,1
DDD,2014B,628376,2,2,1,1
DDD,2014B,628386,2,1,1,1
DDD,2014B,628502,1,1,1,1
DDD,2014B,628956,2,1,1,1
DDD,2014B,629000,2,1,1,0
DDD,2014B,629055,2,1,1,1
DDD,2014B,629316,1,1,1,0
DDD,2014B,629405,2,1,1,1
DDD,2014B,629673,2,1,1,0
DDD,2014B,629699,2,1,1,0
DDD,2014B,629725,2,1,1,1
DDD,2014B,629898,1,1,1,1
DDD,2014B,629921,1,1,1,1
DDD,2014B,629955,2,1,1,0
DDD,2014B,630073,2,2,1,1
DDD,2014B,630137,2,1,1,1
DDD,2014B,630152,2,1,1,0
DDD,2014B,630200,1,1,1,1
DDD,2014B,630432,1,1,1,1
DDD,2014B,630613,1,1,1,1
DDD,2014B,630948,1,2,2,1
DDD,2014B,631029,2,1,1,0
DDD,2014B,631131,2,1,1,1
DDD,2014B,631257,2,1,1,1
DDD,2014B,631299,2,1,1,0
DDD,2014B,631322,1,1,1,1
DDD,2014B,631355,2,2,2,0
DDD,2014B,631388,1,3,1,1
DDD,2014B,631569,2,2,2,1
DDD,2014B,631639,1,2,2,1
DDD,2014B,631670,2,2,1,1
DDD,2014B,631813,2,2,1,0
DDD,2014B,631945,1,2,1,0
DDD,2014B,632195,1,1,1,0
DDD,2014B,632205,2,1,1,1
DDD,2014B,632305,2,1,1,1
DDD,2014B,632482,2,1,1,0
DDD,2014B,632551,2,1,2,0
DDD,2014B,632725,1,1,1,0
DDD,2014B,632741,2,1,1,1
DDD,2014B,632790,2,2,1,1
DDD,2014B,632845,1,2,1,1
DDD,2014B,633214,2,1,1,0
DDD,2014B,633510,1,1,1,0
DDD,2014B,633591,1,1,1,1
DDD,2014B,633763,2,1,2,1
DDD,2014B,633764,1,1,1,1
DDD,2014B,634094,1,1,1,1
DDD,2014B,634106,2,1,2,1
DDD,2014B,634246,1,1,1,1
DDD,2014B,634351,2,1,1,1
DDD,2014B,634596,1,1,1,1
DDD,2014B,634648,2,1,1,1
DDD,2014B,634824,2,1,1,1
DDD,2014B,634909,2,1,1,0
DDD,2014B,635100,2,1,1,1
DDD,2014B,635141,2,2,1,1
DDD,2014B,909056,2,2,3,1
DDD,2014B,1049036,2,1,2,1
DDD,2014B,1671761,2,1,2,0
DDD,2014B,1671811,2,1,2,1
DDD,2014B,1735653,1,1,2,1
DDD,2014B,1826729,2,2,3,1
DDD,2014B,1916140,1,1,2,1
DDD,2014B,1945434,1,1,2,1
DDD,2014B,1951727,2,1,1,1
DDD,2014B,1962854,2,1,2,1
DDD,2014B,2002727,2,1,1,0
DDD,2014B,2162388,2,1,1,0
DDD,2014B,2188469,1,1,1,0
DDD,2014B,2261142,1,1,1,0
DDD,2014B,2266889,2,1,2,1
DDD,2014B,2306519,2,2,2,1
DDD,2014B,2336922,1,1,2,1
DDD,2014B,2343809,1,1,1,1
DDD,2014B,2348961,2,1,2,1
DDD,2014B,2356318,1,1,1,0
DDD,2014B,2414973,2,1,1,1
DDD,2014B,2416501,1,1,1,1
DDD,2014B,2450650,1,1,1,1
DDD,2014B,2465186,2,2,2,0
DDD,2014B,2473025,2,2,2,1
DDD,2014B,2516497,2,1,1,0
DDD,2014B,2523146,2,1,2,0
DDD,2014B,2527077,1,2,2,0
DDD,2014B,2533297,2,2,2,0
DDD,2014B,2533590,2,1,1,0
DDD,2014B,2545413,2,2,2,0
DDD,2014B,2588543,1,1,2,0
DDD,2014B,2609908,2,1,1,1
DDD,2014B,2643028,1,1,1,1
DDD,2014B,2660408,2,1,1,1
DDD,2014B,2661162,2,2,2,1
DDD,2014B,2669995,1,2,1,1
DDD,2014B,2675343,1,1,1,1
DDD,2014B,2684847,2,2,2,1
DDD,2014B,2686365,2,1,1,0
DDD,2014B,2688692,2,1,1,1
DDD,2014B,2694886,2,2,1,1
DDD,2014B,2698251,1,1,1,0
DDD,2014J,33387,2,2,1,0
DDD,2014J,33681,2,1,2,0
DDD,2014J,34087,2,1,2,0
DDD,2014J,51033,1,1,1,1
DDD,2014J,51153,1,2,2,1
DDD,2014J,51955,2,1,1,0
DDD,2014J,54810,2,2,1,1
DDD,2014J,58731,1,1,1,1
DDD,2014J,73019,2,2,1,0
DDD,2014J,73664,2,1,1,0
DDD,2014J,80775,2,1,2,1
DDD,2014J,88439,1,2,1,1
DDD,2014J,91470,1,1,1,1
DDD,2014J,99075,2,1,1,0
DDD,2014J,101279,1,1,2,0
DDD,2014J,102221,1,2,2,1
DDD,2014J,104772,2,1,2,0
DDD,2014J,110640,1,2,2,1
DDD,2014J,123183,2,2,2,1
DDD,2014J,131152,2,1,1,0
DDD,2014J,131612,2,1,1,1
DDD,2014J,132157,2,1,2,0
DDD,2014J,132511,1,1,1,0
DDD,2014J,133365,1,1,2,1
DDD,2014J,134243,1,1,1,1
DDD,2014J,134920,1,1,1,0
DDD,2014J,136135,2,1,1,1
DDD,2014J,136793,2,2,1,1
DDD,2014J,138715,2,1,1,0
DDD,2014J,147328,1,1,1,1
DDD,2014J,147715,1,1,1,0
DDD,2014J,151745,2,1,1,1
DDD,2014J,152320,2,1,1,1
DDD,2014J,153170,1,1,1,1
DDD,2014J,154073,2,1,1,0
DDD,2014J,169894,2,2,1,1
DDD,2014J,172965,2,3,2,1
DDD,2014J,177781,2,2,2,0
DDD,2014J,190279,1,3,2,1
DDD,2014J,192375,1,2,1,1
DDD,2014J,204609,2,2,2,1
DDD,2014J,226895,2,2,2,1
DDD,2014J,233868,2,2,1,0
DDD,2014J,240186,1,2,1,1
DDD,2014J,240236,1,1,1,0
DDD,2014J,241066,1,2,1,1
DDD,2014J,243025,1,1,1,1
DDD,2014J,253579,2,1,1,0
DDD,2014J,256144,2,2,2,1
DDD,2014J,258538,1,1,2,1
DDD,2014J,260077,2,1,1,1
DDD,2014J,268143,2,1,2,1
DDD,2014J,269856,2,1,1,1
DDD,2014J,270502,2,1,1,1
DDD,2014J,285481,2,1,1,1
DDD,2014J,287954,2,1,1,0
DDD,2014J,298777,2,1,1,0
DDD,2014J,300057,2,1,1,0
DDD,2014J,313561,1,2,2,1
DDD,2014J,318919,1,2,2,1
DDD,2014J,321952,1,1,1,0
DDD,2014J,322137,2,2,3,1
DDD,2014J,324338,2,1,1,0
DDD,2014J,328241,2,1,2,1
DDD,2014J,333823,1,1,1,0
DDD,2014J,334048,1,1,2,1
DDD,2014J,334973,2,2,2,1
DDD,2014J,336213,2,1,1,1
DDD,2014J,337359,1,1,1,1
DDD,2014J,340627,1,1,1,0
DDD,2014J,341921,1,1,1,1
DDD,2014J,349688,2,1,1,1
DDD,2014J,349910,2,1,1,1
DDD,2014J,351080,1,1,1,0
DDD,2014J,351244,2,1,1,1
DDD,2014J,356561,1,1,1,0
DDD,2014J,365893,2,1,1,1
DDD,2014J,367309,1,1,1,1
DDD,2014J,370089,2,2,2,1
DDD,2014J,370184,1,1,1,1
DDD,2014J,370274,2,1,1,1
DDD,2014J,370375,2,1,2,0
DDD,2014J,373280,2,1,1,0
DDD,2014J,385495,2,1,2,0
DDD,2014J,385563,2,1,2,1
DDD,2014J,393727,2,1,1,1
DDD,2014J,398816,1,1,1,1
DDD,2014J,399794,1,2,1,0
DDD,2014J,400091,2,1,1,1
DDD,2014J,402958,1,1,1,1
DDD,2014J,403052,1,2,1,0
DDD,2014J,407487,1,1,1,0
DDD,2014J,408344,1,1,1,0
DDD,2014J,409205,2,1,1,1
DDD,2014J,410767,1,1,1,1
DDD,2014J,411549,1,1,1,0
DDD,2014J,412717,2,2,2,1
DDD,2014J,413087,2,2,1,0
DDD,2014J,414094,1,1,1,0
DDD,2014J,414963,1,1,1,1
DDD,2014J,419913,2,1,1,1
DDD,2014J,420141,1,1,1,1
DDD,2014J,420560,1,1,1,1
DDD,2014J,421185,1,1,1,1
DDD,2014J,424211,2,1,2,1
DDD,2014J,428116,1,1,1,1
DDD,2014J,431136,2,1,1,0
DDD,2014J,432642,1,1,2,0
DDD,2014J,434002,1,1,1,1
DDD,2014J,435572,2,1,1,1
DDD,2014J,441087,1,1,1,1
DDD,2014J,441897,1,1,1,1
DDD,2014J,442549,2,1,1,0
DDD,2014J,443275,2,1,2,1
DDD,2014J,443539,1,2,1,1
DDD,2014J,444766,2,1,1,1
DDD,2014J,445451,2,1,1,1
DDD,2014J,446097,1,1,1,1
DDD,2014J,446730,1,1,2,1
DDD,2014J,446761,2,1,1,1
DDD,2014J,447510,1,1,1,1
DDD,2014J,447644,1,1,1,1
DDD,2014J,464748,1,2,1,1
DDD,2014J,466230,1,1,1,1
DDD,2014J,467893,1,1,2,1
DDD,2014J,468386,1,2,1,0
DDD,2014J,469624,2,1,1,0
DDD,2014J,469633,2,1,1,1
DDD,2014J,471976,2,2,1,0
DDD,2014J,472949,1,2,2,0
DDD,2014J,473129,1,1,1,1
DDD,2014J,477556,1,1,1,0
DDD,2014J,478517,2,1,2,0
DDD,2014J,479553,2,2,1,1
DDD,2014J,482173,1,1,1,1
DDD,2014J,483149,1,1,2,1
DDD,2014J,483200,1,1,2,1
DDD,2014J,485282,1,1,1,1
DDD,2014J,487556,2,2,1,1
DDD,2014J,487607,2,1,1,0
DDD,2014J,490629,2,1,1,1
DDD,2014J,493876,2,1,1,0
DDD,2014J,500707,1,1,2,0
DDD,2014J,504064,1,1,2,0
DDD,2014J,504251,1,1,1,1
DDD,2014J,504589,1,1,1,1
DDD,2014J,508615,2,2,1,0
DDD,2014J,508859,1,1,1,1
DDD,2014J,510424,1,1,1,1
DDD,2014J,511345,2,1,1,1
DDD,2014J,511676,2,2,2,0
DDD,2014J,515052,2,1,1,0
DDD,2014J,515645,2,1,1,0
DDD,2014J,516562,1,1,1,0
DDD,2014J,518244,2,2,1,1
DDD,2014J,523762,2,1,1,1
DDD,2014J,526352,1,1,1,1
DDD,2014J,532236,2,1,1,1
DDD,2014J,536296,1,1,2,1
DDD,2014J,540821,2,1,2,0
DDD,2014J,543478,1,1,1,0
DDD,2014J,545752,1,1,1,0
DDD,2014J,547786,2,2,1,0
DDD,2014J,549337,2,1,1,0
DDD,2014J,550142,1,1,1,0
DDD,2014J,551440,2,1,1,0
DDD,2014J,553367,2,1,1,1
DDD,2014J,554746,2,1,1,0
DDD,2014J,554863,2,2,2,1
DDD,2014J,555989,2,1,1,1
DDD,2014J,556007,1,1,1,0
DDD,2014J,557237,2,1,1,1
DDD,2014J,557389,1,2,1,1
DDD,2014J,559707,2,1,1,0
DDD,2014J,560301,2,1,1,1
DDD,2014J,561848,2,1,1,0
DDD,2014J,563595,1,1,1,0
DDD,2014J,565006,1,1,1,0
DDD,2014J,565209,2,2,1,1
DDD,2014J,565446,1,1,1,1
DDD,2014J,566553,1,2,2,0
DDD,2014J,567176,1,1,1,0
DDD,2014J,567285,2,1,1,1
DDD,2014J,568103,2,1,1,1
DDD,2014J,569633,1,1,1,1
DDD,2014J,569737,2,1,1,1
DDD,2014J,569840,1,2,1,1
DDD,2014J,570119,1,1,2,1
DDD,2014J,570411,1,1,1,1
DDD,2014J,570863,1,1,1,1
DDD,2014J,571644,1,1,2,1
DDD,2014J,572156,2,1,2,1
DDD,2014J,572281,2,1,2,1
DDD,2014J,572430,1,1,1,1
DDD,2014J,572434,2,1,1,1
DDD,2014J,572880,1,1,1,0
DDD,2014J,573646,2,1,2,0
DDD,2014J,574347,1,1,1,1
DDD,2014J,574612,2,1,1,0
DDD,2014J,574928,1,1,1,1
DDD,2014J,575009,1,1,1,1
DDD,2014J,575566,2,1,1,0
DDD,2014J,575855,2,2,1,1
DDD,2014J,575999,1,1,2,0
DDD,2014J,576515,2,2,1,1
DDD,2014J,577196,1,1,1,1
DDD,2014J,577526,2,1,1,1
DDD,2014J,577566,2,2,1,1
DDD,2014J,577638,1,1,1,1
DDD,2014J,577751,1,1,1,1
DDD,2014J,578395,1,1,2,1
DDD,2014J,578646,2,1,1,1
DDD,2014J,578857,2,1,1,1
DDD,2014J,579386,1,1,2,1
DDD,2014J,580450,2,3,1,0
DDD,2014J,580458,1,1,1,1
DDD,2014J,580534,2,1,1,0
DDD,2014J,582009,1,1,1,1
DDD,2014J,582197,2,2,2,1
DDD,2014J,584981,2,1,1,1
DDD,2014J,585354,1,1,1,1
DDD,2014J,585432,2,2,2,1
DDD,2014J,585626,1,1,2,1
DDD,2014J,585773,1,1,2,1
DDD,2014J,585832,1,1,1,1
DDD,2014J,586121,2,1,1,1
DDD,2014J,586729,1,1,1,1
DDD,2014J,586946,1,1,1,1
DDD,2014J,587140,1,2,2,1
DDD,2014J,587375,2,1,1,1
DDD,2014J,587446,1,1,1,1
DDD,2014J,587576,2,1,1,1
DDD,2014J,587579,2,1,1,1
DDD,2014J,588203,2,2,1,1
DDD,2014J,588240,2,1,2,1
DDD,2014J,589279,2,1,2,1
DDD,2014J,590127,1,1,1,1
DDD,2014J,590562,1,1,1,1
DDD,2014J,590616,2,1,1,0
DDD,2014J,590753,2,1,1,0
DDD,2014J,590886,2,2,1,1
DDD,2014J,591540,2,1,2,1
DDD,2014J,592214,1,1,1,1
DDD,2014J,592221,2,1,1,1
DDD,2014J,592661,2,1,1,1
DDD,2014J,593373,2,1,1,1
DDD,2014J,593556,2,2,1,0
DDD,2014J,593903,2,1,1,1
DDD,2014J,594033,1,1,2,1
DDD,2014J,594071,1,1,1,1
DDD,2014J,595215,2,1,1,1
DDD,2014J,595310,2,2,1,1
DDD,2014J,595876,2,1,1,1
DDD,2014J,595883,1,1,1,0
DDD,2014J,596322,1,2,2,1
DDD,2014J,596359,2,2,1,1
DDD,2014J,597608,2,1,2,1
DDD,2014J,598103,2,1,1,1
DDD,2014J,598141,2,2,2,1
DDD,2014J,598303,2,1,1,0
DDD,2014J,598536,1,1,1,0
DDD,2014J,599083,1,1,1,1
DDD,2014J,599837,1,1,2,0
DDD,2014J,601418,2,2,2,1
DDD,2014J,602185,2,2,1,1
DDD,2014J,602528,2,2,2,1
DDD,2014J,603224,1,1,2,1
DDD,2014J,605070,2,1,1,0
DDD,2014J,605488,1,1,1,1
DDD,2014J,605759,2,1,1,1
DDD,2014J,605876,2,1,1,1
DDD,2014J,606757,2,2,2,1
DDD,2014J,607110,2,1,1,0
DDD,2014J,607638,2,1,1,1
DDD,2014J,607767,2,1,1,1
DDD,2014J,607975,2,1,1,1
DDD,2014J,608775,1,1,1,1
DDD,2014J,608842,2,1,1,1
DDD,2014J,609245,2,2,3,1
DDD,2014J,609556,2,1,1,1
DDD,2014J,610537,2,1,1,0
DDD,2014J,610828,2,1,1,0
DDD,2014J,611159,2,1,1,1
DDD,2014J,611790,1,1,1,1
DDD,2014J,611865,2,1,1,0
DDD,2014J,611982,2,1,1,1
DDD,2014J,612443,1,1,2,0
DDD,2014J,612717,2,2,1,1
DDD,2014J,614791,1,1,2,1
DDD,2014J,617850,2,1,1,1
DDD,2014J,617952,1,1,1,0
DDD,2014J,619055,2,2,1,0
DDD,2014J,619907,1,1,1,1
DDD,2014J,619910,1,2,2,1
DDD,2014J,621001,2,1,1,0
DDD,2014J,622384,2,1,1,0
DDD,2014J,622626,1,1,1,1
DDD,2014J,623190,2,1,1,1
DDD,2014J,623225,1,1,1,1
DDD,2014J,623289,1,1,1,1
DDD,2014J,623641,1,1,2,1
DDD,2014J,623864,1,1,1,1
DDD,2014J,625283,2,1,1,1
DDD,2014J,625555,2,1,1,1
DDD,2014J,625765,1,1,1,0
DDD,2014J,626179,2,2,1,1
DDD,2014J,626630,2,1,1,1
DDD,2014J,627097,1,1,1,1
DDD,2014J,627236,1,1,2,1
DDD,2014J,627476,1,2,1,1
DDD,2014J,628259,1,1,1,0
DDD,2014J,628390,1,2,1,1
DDD,2014J,628437,2,1,1,1
DDD,2014J,628519,2,1,1,1
DDD,2014J,628593,1,1,1,1
DDD,2014J,628631,1,1,1,1
DDD,2014J,629309,2,1,1,1
DDD,2014J,629379,1,1,1,1
DDD,2014J,629703,2,2,2,1
DDD,2014J,630328,1,1,1,1
DDD,2014J,630380,2,1,1,1
DDD,2014J,630858,2,1,1,1
DDD,2014J,630900,2,1,2,1
DDD,2014J,631055,2,1,1,1
DDD,2014J,631240,2,1,1,0
DDD,2014J,632093,1,1,1,1
DDD,2014J,632314,1,1,1,0
DDD,2014J,632645,1,1,2,1
DDD,2014J,632831,2,2,1,0
DDD,2014J,633331,1,1,1,1
DDD,2014J,633409,2,2,2,0
DDD,2014J,633475,2,1,1,0
DDD,2014J,633574,1,1,1,1
DDD,2014J,633618,2,1,1,1
DDD,2014J,634037,2,1,1,1
DDD,2014J,634047,2,1,1,1
DDD,2014J,634508,2,1,1,0
DDD,2014J,634966,1,1,1,0
DDD,2014J,635170,1,1,2,0
DDD,2014J,635418,2,1,2,0
DDD,2014J,636451,1,1,1,1
DDD,2014J,636484,2,1,1,1
DDD,2014J,636503,1,1,1,0
DDD,2014J,636697,2,2,2,1
DDD,2014J,636875,1,1,2,1
DDD,2014J,637064,2,1,1,0
DDD,2014J,637374,2,1,1,0
DDD,2014J,637473,2,1,1,1
DDD,2014J,637691,2,1,1,1
DDD,2014J,638131,2,1,1,0
DDD,2014J,639514,1,2,2,1
DDD,2014J,639766,1,1,1,1
DDD,2014J,640178,1,1,1,0
DDD,2014J,640975,2,1,1,1
DDD,2014J,640982,2,1,1,1
DDD,2014J,641315,1,1,1,1
DDD,2014J,641896,1,1,2,1
DDD,2014J,642310,2,2,2,1
DDD,2014J,642625,2,1,1,0
DDD,2014J,642838,1,1,1,1
DDD,2014J,643006,2,1,1,1
DDD,2014J,643126,1,1,1,1
DDD,2014J,643199,2,2,2,0
DDD,2014J,643280,2,1,2,1
DDD,2014J,643729,2,1,1,1
DDD,2014J,643758,2,1,1,1
DDD,2014J,644229,2,1,1,0
DDD,2014J,644457,1,1,1,1
DDD,2014J,644525,1,1,1,1
DDD,2014J,644956,2,1,1,1
DDD,2014J,645031,2,1,1,1
DDD,2014J,645425,2,1,1,1
DDD,2014J,645434,1,1,1,1
DDD,2014J,645499,2,2,1,1
DDD,2014J,645818,2,1,1,1
DDD,2014J,645864,2,1,1,1
DDD,2014J,645939,2,1,1,1
DDD,2014J,646322,2,2,2,1
DDD,2014J,646344,1,1,1,1
DDD,2014J,646359,2,1,1,1
DDD,2014J,646489,1,1,1,1
DDD,2014J,646589,2,1,1,0
DDD,2014J,646836,2,1,1,0
DDD,2014J,646952,1,1,1,0
DDD,2014J,646957,2,1,1,1
DDD,2014J,647166,2,2,3,1
DDD,2014J,647215,1,1,1,1
DDD,2014J,647305,2,1,1,0
DDD,2014J,647318,2,1,2,0
DDD,2014J,647373,1,1,1,1
DDD,2014J,647464,2,1,1,1
DDD,2014J,647488,1,1,1,0
DDD,2014J,647605,2,1,1,1
DDD,2014J,647647,1,1,1,1
DDD,2014J,647879,1,1,1,1
DDD,2014J,647937,2,1,1,1
DDD,2014J,648172,1,2,1,1
DDD,2014J,648183,1,2,2,1
DDD,2014J,648237,2,1,1,0
DDD,2014J,648269,1,1,1,1
DDD,2014J,648428,2,1,1,1
DDD,2014J,648597,1,1,1,0
DDD,2014J,648841,2,1,1,1
DDD,2014J,648880,2,1,1,0
DDD,2014J,648898,1,2,1,1
DDD,2014J,648920,1,1,1,1
DDD,2014J,649014,1,1,1,1
DDD,2014J,649090,2,1,1,1
DDD,2014J,649214,2,1,2,1
DDD,2014J,649321,2,1,1,1
DDD,2014J,649383,2,2,1,0
DDD,2014J,649413,2,1,1,0
DDD,2014J,649514,1,1,1,1
DDD,2014J,649552,1,1,1,0
DDD,2014J,649688,2,2,1,1
DDD,2014J,649780,2,1,1,1
DDD,2014J,649949,2,1,1,1
DDD,2014J,650091,1,1,1,1
DDD,2014J,650232,2,1,1,0
DDD,2014J,650271,2,2,2,0
DDD,2014J,650279,1,1,1,1
DDD,2014J,650376,2,2,1,1
DDD,2014J,650442,2,2,1,1
DDD,2014J,650478,2,1,1,1
DDD,2014J,650642,2,1,1,1
DDD,2014J,650850,1,1,1,0
DDD,2014J,650947,2,2,2,1
DDD,2014J,650957,2,1,1,1
DDD,2014J,651048,2,1,1,0
DDD,2014J,651058,2,1,2,0
DDD,2014J,651120,1,3,1,1
DDD,2014J,651267,2,1,1,0
DDD,2014J,651561,2,1,1,1
DDD,2014J,651627,2,1,1,1
DDD,2014J,651804,1,1,1,1
DDD,2014J,651942,2,1,1,1
DDD,2014J,652103,2,2,2,1
DDD,2014J,652293,2,1,2,1
DDD,2014J,652617,1,1,2,1
DDD,2014J,653171,2,1,1,0
DDD,2014J,653412,2,1,2,0
DDD,2014J,653452,1,1,1,1
DDD,2014J,653569,1,1,1,1
DDD,2014J,653729,1,1,1,1
DDD,2014J,653793,2,1,1,1
DDD,2014J,654504,2,1,1,1
DDD,2014J,655039,2,1,2,1
DDD,2014J,655128,1,2,2,1
DDD,2014J,655136,2,1,1,1
DDD,2014J,655362,2,1,1,1
DDD,2014J,655585,2,1,1,1
DDD,2014J,655806,1,2,1,0
DDD,2014J,655816,2,1,2,1
DDD,2014J,655834,1,1,1,0
DDD,2014J,655972,1,1,1,0
DDD,2014J,656193,2,1,1,0
DDD,2014J,656393,1,1,1,0
DDD,2014J,656454,1,2,2,1
DDD,2014J,656496,2,1,1,1
DDD,2014J,656826,2,1,1,0
DDD,2014J,656987,2,2,1,1
DDD,2014J,657071,2,1,1,0
DDD,2014J,657077,2,1,1,1
DDD,2014J,657245,2,1,1,1
DDD,2014J,669530,1,2,3,0
DDD,2014J,674278,1,2,1,0
DDD,2014J,674437,2,1,1,1
DDD,2014J,674989,2,1,1,1
DDD,2014J,674997,2,1,1,0
DDD,2014J,675493,1,1,1,1
DDD,2014J,675516,2,2,1,0
DDD,2014J,675699,1,1,1,0
DDD,2014J,675919,1,2,2,1
DDD,2014J,676138,1,1,1,0
DDD,2014J,676516,2,1,2,1
DDD,2014J,676589,2,2,1,1
DDD,2014J,676787,1,1,1,1
DDD,2014J,676809,2,1,1,0
DDD,2014J,676903,2,1,1,1
DDD,2014J,676963,2,1,2,1
DDD,2014J,677316,2,2,1,0
DDD,2014J,677579,1,1,1,0
DDD,2014J,677606,1,1,1,0
DDD,2014J,677629,2,1,1,0
DDD,2014J,677832,2,1,1,1
DDD,2014J,678041,2,3,2,1
DDD,2014J,678065,1,1,1,0
DDD,2014J,678102,1,1,1,1
DDD,2014J,678233,1,1,1,1
DDD,2014J,678490,1,2,1,1
DDD,2014J,678790,2,1,1,1
DDD,2014J,679179,2,2,1,0
DDD,2014J,679454,2,1,1,1
DDD,2014J,679525,2,1,1,1
DDD,2014J,679582,2,1,1,0
DDD,2014J,679777,2,1,1,1
DDD,2014J,680017,2,1,1,1
DDD,2014J,680087,2,1,1,1
DDD,2014J,680331,2,1,1,0
DDD,2014J,680414,2,1,1,0
DDD,2014J,680492,2,2,2,1
DDD,2014J,680807,2,2,1,0
DDD,2014J,680812,2,1,1,0
DDD,2014J,680817,1,1,1,1
DDD,2014J,680973,2,1,1,0
DDD,2014J,680996,2,1,1,1
DDD,2014J,681211,2,1,1,1
DDD,2014J,681241,1,1,1,1
DDD,2014J,681356,1,2,1,1
DDD,2014J,681425,2,1,1,1
DDD,2014J,681440,1,2,1,1
DDD,2014J,681495,2,1,1,0
DDD,2014J,681528,2,1,1,0
DDD,2014J,681746,1,1,1,1
DDD,2014J,681872,2,1,1,0
DDD,2014J,682117,2,1,1,1
DDD,2014J,682242,1,1,1,0
DDD,2014J,682294,1,1,1,1
DDD,2014J,682306,1,2,2,1
DDD,2014J,682541,2,1,1,1
DDD,2014J,682684,2,1,1,1
DDD,2014J,682819,1,2,1,0
DDD,2014J,682897,1,1,1,1
DDD,2014J,683396,2,2,1,0
DDD,2014J,683653,2,1,1,1
DDD,2014J,683713,1,1,2,1
DDD,2014J,683718,2,1,2,1
DDD,2014J,684095,2,1,1,1
DDD,2014J,684141,2,2,1,1
DDD,2014J,684305,1,1,1,0
DDD,2014J,684441,1,1,1,1
DDD,2014J,684854,2,1,1,1
DDD,2014J,684936,2,1,1,0
DDD,2014J,685015,2,1,2,1
DDD,2014J,685085,2,3,2,1
DDD,2014J,685294,2,2,2,1
DDD,2014J,685611,2,1,1,1
DDD,2014J,685615,1,1,1,1
DDD,2014J,685623,1,1,1,1
DDD,2014J,685697,1,1,1,1
DDD,2014J,685843,2,1,1,1
DDD,2014J,686018,2,2,1,1
DDD,2014J,686268,2,1,1,0
DDD,2014J,686370,2,1,1,1
DDD,2014J,686584,1,1,1,1
DDD,2014J,686854,2,1,1,1
DDD,2014J,686871,2,1,1,1
DDD,2014J,687050,1,2,1,0
DDD,2014J,687244,2,1,1,1
DDD,2014J,687600,1,1,1,1
DDD,2014J,687720,2,1,2,1
DDD,2014J,687792,1,2,1,1
DDD,2014J,687823,2,2,1,1
DDD,2014J,687835,2,1,1,1
DDD,2014J,687861,2,1,1,1
DDD,2014J,688175,2,1,1,1
DDD,2014J,688437,2,1,1,1
DDD,2014J,688525,1,1,2,0
DDD,2014J,688571,2,1,2,1
DDD,2014J,688592,2,2,1,1
DDD,2014J,688665,1,1,1,0
DDD,2014J,688722,1,1,1,1
DDD,2014J,688843,1,1,1,0
DDD,2014J,688911,2,2,2,1
DDD,2014J,689017,2,1,1,1
DDD,2014J,689038,1,1,1,0
DDD,2014J,689050,2,2,1,1
DDD,2014J,689135,1,1,1,1
DDD,2014J,689190,1,1,1,1
DDD,2014J,689231,2,1,1,1
DDD,2014J,689418,2,1,1,1
DDD,2014J,689527,1,2,1,0
DDD,2014J,689574,1,1,1,1
DDD,2014J,689956,2,2,1,1
DDD,2014J,690133,1,1,1,1
DDD,2014J,690168,1,2,1,1
DDD,2014J,690192,2,2,2,1
DDD,2014J,690225,2,2,2,0
DDD,2014J,690298,2,1,1,0
DDD,2014J,690882,1,2,1,1
DDD,2014J,690884,1,1,1,0
DDD,2014J,690932,2,1,1,0
DDD,2014J,691069,1,3,2,1
DDD,2014J,691088,1,2,1,0
DDD,2014J,691834,1,1,1,1
DDD,2014J,692426,2,1,2,0
DDD,2014J,692477,2,2,1,1
DDD,2014J,693085,2,1,1,1
DDD,2014J,693145,2,1,1,1
DDD,2014J,693294,1,1,1,0
DDD,2014J,693452,2,1,1,1
DDD,2014J,693569,2,2,1,1
DDD,2014J,694006,2,1,1,1
DDD,2014J,694010,1,2,1,1
DDD,2014J,694384,1,1,1,1
DDD,2014J,694634,2,1,1,1
DDD,2014J,694673,1,1,1,0
DDD,2014J,694677,2,1,1,1
DDD,2014J,694698,2,2,2,1
DDD,2014J,694976,1,1,1,1
DDD,2014J,695201,2,1,1,1
DDD,2014J,695270,2,1,1,1
DDD,2014J,695432,2,1,1,1
