code_module,code_presentation,id_student,gender,highest_education,age_band,final_result,total_sum_click,avrg_past_grade,exam_grade,completed,weighted
DDD,2014B,633591,1,1,1,1,1639,78.975,58.0,1,1
DDD,2014B,633763,2,1,2,1,1351,63.575,58.0,1,1
DDD,2014B,633764,1,1,1,1,979,74.1,76.0,1,1
DDD,2014B,634094,1,1,1,1,980,57.875,73.0,1,1
DDD,2014B,634106,2,1,2,1,1357,63.875,67.0,1,1
DDD,2014B,634246,1,1,1,1,802,53.375,64.0,0,1
DDD,2014B,634351,2,1,1,1,506,79.525,76.0,1,1
DDD,2014B,634596,1,1,1,1,1333,85.5,69.0,0,1
DDD,2014B,634648,2,1,1,1,780,71.7,62.0,1,1
DDD,2014B,634824,2,1,1,1,833,76.975,82.0,1,1
DDD,2014B,634909,2,1,1,0,141,87.0,,0,1
DDD,2014B,635100,2,1,1,1,464,74.05,67.0,1,1
DDD,2014B,635141,2,2,1,1,1317,68.2,80.0,1,1
DDD,2014B,909056,2,2,3,1,1726,89.675,76.0,1,1
DDD,2014B,1049036,2,1,2,1,1185,75.725,73.0,1,1
DDD,2014B,1671761,2,1,2,0,856,66.9375,,0,1
DDD,2014B,1671811,2,1,2,1,1435,74.225,53.0,1,1
DDD,2014B,1735653,1,1,2,1,242,61.4375,62.0,0,1
DDD,2014B,1826729,2,2,3,1,179,23.0,31.0,0,1
DDD,2014B,1916140,1,1,2,1,3070,76.325,67.0,1,1
DDD,2014B,1945434,1,1,2,1,863,84.425,71.0,1,1
DDD,2014B,1951727,2,1,1,1,1146,94.05,91.0,1,1
DDD,2014B,1962854,2,1,2,1,858,74.75,73.0,0,1
DDD,2014B,2002727,2,1,1,0,22,82.0,,0,1
DDD,2014B,2162388,2,1,1,0,191,67.25,,0,1
DDD,2014B,2188469,1,1,1,0,183,79.33333333333333,,0,1
DDD,2014B,2261142,1,1,1,0,1662,,,1,1
DDD,2014B,2266889,2,1,2,1,621,81.375,62.0,0,1
DDD,2014B,2306519,2,2,2,1,545,63.525,78.0,1,1
DDD,2014B,2336922,1,1,2,1,2096,90.625,87.0,0,1
DDD,2014B,2343809,1,1,1,1,651,75.6875,69.0,0,1
DDD,2014B,2348961,2,1,2,1,557,61.525,78.0,1,1
DDD,2014B,2356318,1,1,1,0,393,47.15625,,0,1
DDD,2014B,2414973,2,1,1,1,255,46.575,69.0,1,1
DDD,2014B,2416501,1,1,1,1,4531,72.25,98.0,1,1
DDD,2014B,2450650,1,1,1,1,2191,75.0625,44.0,0,1
DDD,2014B,2473025,2,2,2,1,1321,78.5,71.0,1,1
DDD,2014B,2523146,2,1,2,0,66,84.0,,0,1
DDD,2014B,2527077,1,2,2,0,1190,86.0,,0,1
DDD,2014B,2533297,2,2,2,0,403,67.0,,0,1
DDD,2014B,2545413,2,2,2,0,380,67.0,,0,1
DDD,2014B,2588543,1,1,2,0,1252,63.4,4.0,1,1
DDD,2014B,2609908,2,1,1,1,496,64.15625,67.0,0,1
DDD,2014B,2643028,1,1,1,1,1228,80.475,67.0,1,1
DDD,2014B,2660408,2,1,1,1,512,79.675,73.0,1,1
DDD,2014B,2661162,2,2,2,1,1976,75.15,67.0,1,1
DDD,2014B,2669995,1,2,1,1,984,60.5,78.0,1,1
DDD,2014B,2675343,1,1,1,1,451,71.7,73.0,1,1
DDD,2014B,2684847,2,2,2,1,1090,50.75,76.0,0,1
DDD,2014B,2686365,2,1,1,0,48,57.0,,0,1
DDD,2014B,2688692,2,1,1,1,372,77.05,51.0,1,1
DDD,2014B,2694886,2,2,1,1,911,69.875,69.0,1,1
DDD,2014B,2698251,1,1,1,0,1511,58.675,44.0,1,1
DDD,2014J,33681,2,1,2,0,30,70.1,,0,1
DDD,2014J,34087,2,1,2,0,131,83.5,,0,1
DDD,2014J,51033,1,1,1,1,913,87.55,53.0,1,1
DDD,2014J,51153,1,2,2,1,1179,59.5,53.0,1,1
DDD,2014J,51955,2,1,1,0,405,56.5,22.0,1,1
DDD,2014J,54810,2,2,1,1,441,62.9,53.0,1,1
DDD,2014J,58731,1,1,1,1,177,60.25,40.0,1,1
DDD,2014J,73019,2,2,1,0,540,37.05,42.0,1,1
DDD,2014J,73664,2,1,1,0,103,15.0,,0,1
DDD,2014J,80775,2,1,2,1,698,86.55,76.0,1,1
DDD,2014J,88439,1,2,1,1,809,88.8,73.0,1,1
DDD,2014J,91470,1,1,1,1,1521,73.5,27.0,1,1
DDD,2014J,99075,2,1,1,0,1369,52.73333333333333,40.0,0,1
DDD,2014J,101279,1,1,2,0,112,55.0,,0,1
DDD,2014J,102221,1,2,2,1,1025,78.75,49.0,1,1
DDD,2014J,104772,2,1,2,0,341,70.73333333333333,,0,1
DDD,2014J,110640,1,2,2,1,1805,83.25,64.0,1,1
DDD,2014J,123183,2,2,2,1,2893,89.16666666666667,76.0,0,1
DDD,2014J,131152,2,1,1,0,377,62.25,0.0,1,1
DDD,2014J,131612,2,1,1,1,1655,86.3,84.0,1,1
DDD,2014J,132157,2,1,2,0,698,59.5,47.0,1,1
DDD,2014J,132511,1,1,1,0,403,68.0,,0,1
DDD,2014J,133365,1,1,2,1,2110,82.5,67.0,1,1
DDD,2014J,134243,1,1,1,1,2275,60.0,42.0,1,1
DDD,2014J,134920,1,1,1,0,236,38.55,36.0,1,1
DDD,2014J,136135,2,1,1,1,878,65.3,42.0,1,1
DDD,2014J,136793,2,2,1,1,678,55.333333333333336,51.0,0,1
DDD,2014J,138715,2,1,1,0,36,77.7,,0,1
DDD,2014J,147328,1,1,1,1,2457,72.75,29.0,1,1
DDD,2014J,147715,1,1,1,0,861,73.3,29.0,1,1
DDD,2014J,151745,2,1,1,1,591,68.75,40.0,1,1
DDD,2014J,152320,2,1,1,1,518,69.65,71.0,1,1
DDD,2014J,153170,1,1,1,1,1056,71.66666666666667,47.0,0,1
DDD,2014J,154073,2,1,1,0,343,56.0,16.0,1,1
DDD,2014J,169894,2,2,1,1,576,89.8,56.0,1,1
DDD,2014J,172965,2,3,2,1,1003,79.25,82.0,1,1
DDD,2014J,177781,2,2,2,0,343,84.0,,0,1
DDD,2014J,190279,1,3,2,1,13721,77.3,78.0,1,1
DDD,2014J,192375,1,2,1,1,1528,61.75,53.0,1,1
DDD,2014J,204609,2,2,2,1,1244,87.75,69.0,1,1
DDD,2014J,226895,2,2,2,1,6,82.8,44.0,0,1
DDD,2014J,233868,2,2,1,0,48,70.0,,0,1
DDD,2014J,240186,1,2,1,1,917,91.25,69.0,1,1
DDD,2014J,240236,1,1,1,0,1066,45.3,16.0,1,1
DDD,2014J,241066,1,2,1,1,356,58.8,62.0,1,1
DDD,2014J,243025,1,1,1,1,1147,59.3,71.0,1,1
DDD,2014J,253579,2,1,1,0,243,55.0,,0,1
DDD,2014J,256144,2,2,2,1,2886,76.05,67.0,1,1
DDD,2014J,258538,1,1,2,1,732,84.0,64.0,1,1
DDD,2014J,260077,2,1,1,1,865,79.55,56.0,1,1
DDD,2014J,268143,2,1,2,1,1278,80.75,60.0,1,1
DDD,2014J,269856,2,1,1,1,1067,61.3,67.0,1,1
DDD,2014J,270502,2,1,1,1,485,67.0,47.0,1,1
DDD,2014J,285481,2,1,1,1,4050,66.25,64.0,1,1
DDD,2014J,287954,2,1,1,0,231,88.0,,0,1
DDD,2014J,298777,2,1,1,0,522,74.0,42.0,1,1
DDD,2014J,300057,2,1,1,0,163,68.2,,0,1
DDD,2014J,313561,1,2,2,1,6802,87.5,73.0,1,1
DDD,2014J,318919,1,2,2,1,818,86.0,78.0,0,1
DDD,2014J,321952,1,1,1,0,182,61.55,47.0,1,1
DDD,2014J,322137,2,2,3,1,3589,76.55,87.0,1,1
DDD,2014J,324338,2,1,1,0,233,81.0,,0,1
DDD,2014J,328241,2,1,2,1,8690,61.75,78.0,1,1
DDD,2014J,334048,1,1,2,1,995,82.0,87.0,1,1
DDD,2014J,334973,2,2,2,1,1448,89.05,73.0,1,1
DDD,2014J,336213,2,1,1,1,635,88.05,42.0,1,1
DDD,2014J,337359,1,1,1,1,494,77.0,78.0,1,1
DDD,2014J,340627,1,1,1,0,1308,80.05,36.0,1,1
DDD,2014J,341921,1,1,1,1,446,87.05,58.0,1,1
DDD,2014J,349688,2,1,1,1,1446,76.8,67.0,1,1
DDD,2014J,349910,2,1,1,1,353,73.8,62.0,1,1
DDD,2014J,351080,1,1,1,0,920,56.4,36.0,0,1
DDD,2014J,351244,2,1,1,1,783,67.25,53.0,1,1
DDD,2014J,356561,1,1,1,0,732,54.75,36.0,1,1
DDD,2014J,365893,2,1,1,1,348,48.25,49.0,1,1
DDD,2014J,367309,1,1,1,1,2475,72.05,71.0,1,1
DDD,2014J,370089,2,2,2,1,688,79.05,78.0,1,1
DDD,2014J,370184,1,1,1,1,216,86.0,56.0,0,1
DDD,2014J,370274,2,1,1,1,1479,82.8,53.0,1,1
DDD,2014J,370375,2,1,2,0,2115,58.5,20.0,1,1
DDD,2014J,373280,2,1,1,0,30,81.18181818181819,,0,1
DDD,2014J,385495,2,1,2,0,8,84.8,,0,1
DDD,2014J,385563,2,1,2,1,684,52.0,73.0,1,1
DDD,2014J,393727,2,1,1,1,1430,80.0,53.0,1,1
DDD,2014J,398816,1,1,1,1,2285,58.05,73.0,1,1
DDD,2014J,399794,1,2,1,0,315,61.6,,0,1
DDD,2014J,400091,2,1,1,1,819,70.5,67.0,1,1
DDD,2014J,402958,1,1,1,1,2061,61.5,60.0,1,1
DDD,2014J,403052,1,2,1,0,36,39.9,,1,1
DDD,2014J,407487,1,1,1,0,193,78.1,,0,1
DDD,2014J,409205,2,1,1,1,590,68.75,82.0,1,1
DDD,2014J,410767,1,1,1,1,7626,91.0,93.0,1,1
DDD,2014J,411549,1,1,1,0,1050,52.8,44.0,1,1
DDD,2014J,412717,2,2,2,1,1401,68.0,67.0,1,1
DDD,2014J,413087,2,2,1,0,165,46.0,,1,1
DDD,2014J,414094,1,1,1,0,795,58.8,56.0,1,1
DDD,2014J,414963,1,1,1,1,1457,72.55,47.0,1,1
DDD,2014J,419913,2,1,1,1,2782,75.75,47.0,1,1
DDD,2014J,420141,1,1,1,1,1181,90.25,87.0,1,1
DDD,2014J,420560,1,1,1,1,812,60.0,64.0,1,1
DDD,2014J,421185,1,1,1,1,653,71.05,49.0,1,1
DDD,2014J,424211,2,1,2,1,1433,58.0,58.0,1,1
DDD,2014J,428116,1,1,1,1,271,44.05,58.0,1,1
DDD,2014J,431136,2,1,1,0,585,,,1,1
DDD,2014J,432642,1,1,2,0,1035,72.05,29.0,1,1
DDD,2014J,434002,1,1,1,1,538,96.4,91.0,0,1
DDD,2014J,435572,2,1,1,1,682,48.5,53.0,1,1
DDD,2014J,441087,1,1,1,1,727,77.0,58.0,1,1
DDD,2014J,441897,1,1,1,1,340,60.8,58.0,1,1
DDD,2014J,442549,2,1,1,0,545,74.73333333333333,,0,1
DDD,2014J,443275,2,1,2,1,1498,82.25,67.0,1,1
DDD,2014J,443539,1,2,1,1,1760,66.75,60.0,1,1
DDD,2014J,444766,2,1,1,1,2814,79.8,69.0,1,1
DDD,2014J,445451,2,1,1,1,1190,66.0,71.0,1,1
DDD,2014J,446097,1,1,1,1,1658,59.5,44.0,1,1
DDD,2014J,446730,1,1,2,1,3797,95.05,82.0,1,1
DDD,2014J,446761,2,1,1,1,1044,75.75,76.0,1,1
DDD,2014J,447510,1,1,1,1,560,49.05,53.0,1,1
DDD,2014J,447644,1,1,1,1,847,76.3,91.0,1,1
DDD,2014J,464748,1,2,1,1,704,63.8,51.0,1,1
DDD,2014J,466230,1,1,1,1,920,75.75,76.0,1,1
DDD,2014J,467893,1,1,2,1,1842,75.25,64.0,1,1
DDD,2014J,468386,1,2,1,0,544,,,0,1
DDD,2014J,469624,2,1,1,0,692,45.5,42.0,1,1
DDD,2014J,469633,2,1,1,1,644,81.5,78.0,1,1
DDD,2014J,471976,2,2,1,0,167,45.0,,0,1
DDD,2014J,472949,1,2,2,0,307,96.0,,0,1
DDD,2014J,473129,1,1,1,1,303,71.5,76.0,1,1
DDD,2014J,477556,1,1,1,0,290,56.66666666666666,38.0,0,1
DDD,2014J,478517,2,1,2,0,537,85.5,,0,1
DDD,2014J,479553,2,2,1,1,1328,73.55,49.0,1,1
DDD,2014J,482173,1,1,1,1,482,92.73333333333332,87.0,0,1
DDD,2014J,483149,1,1,2,1,1162,86.8,71.0,1,1
DDD,2014J,483200,1,1,2,1,2214,83.05,69.0,1,1
DDD,2014J,485282,1,1,1,1,1155,84.06666666666666,78.0,0,1
DDD,2014J,487556,2,2,1,1,831,67.1,49.0,1,1
DDD,2014J,487607,2,1,1,0,423,40.5,,1,1
DDD,2014J,490629,2,1,1,1,725,88.3,73.0,1,1
DDD,2014J,493876,2,1,1,0,452,41.333333333333336,,0,1
DDD,2014J,500707,1,1,2,0,452,75.0,,0,1
DDD,2014J,504064,1,1,2,0,1077,48.05,36.0,1,1
DDD,2014J,504251,1,1,1,1,856,86.66666666666667,53.0,0,1
DDD,2014J,504589,1,1,1,1,434,73.05,56.0,1,1
DDD,2014J,508615,2,2,1,0,93,57.333333333333336,27.0,0,1
DDD,2014J,508859,1,1,1,1,4156,75.25,80.0,1,1
DDD,2014J,510424,1,1,1,1,337,72.55,56.0,1,1
DDD,2014J,511345,2,1,1,1,749,81.55,80.0,1,1
DDD,2014J,511676,2,2,2,0,619,47.55,44.0,1,1
DDD,2014J,515052,2,1,1,0,317,59.3,24.0,1,1
DDD,2014J,515645,2,1,1,0,387,52.3,56.0,1,1
DDD,2014J,516562,1,1,1,0,450,50.333333333333336,,0,1
DDD,2014J,518244,2,2,1,1,2140,75.25,47.0,1,1
DDD,2014J,523762,2,1,1,1,417,64.0,56.0,1,1
DDD,2014J,526352,1,1,1,1,906,88.05555555555556,56.0,0,1
DDD,2014J,532236,2,1,1,1,328,82.5,71.0,1,1
DDD,2014J,536296,1,1,2,1,1054,70.3,31.0,1,1
DDD,2014J,540821,2,1,2,0,1762,59.05,29.0,1,1
DDD,2014J,543478,1,1,1,0,497,49.5,38.0,1,1
DDD,2014J,545752,1,1,1,0,423,71.5,27.0,1,1
DDD,2014J,547786,2,2,1,0,2,58.5,,0,1
DDD,2014J,550142,1,1,1,0,401,68.0,,0,1
DDD,2014J,551440,2,1,1,0,74,83.33333333333333,,0,1
DDD,2014J,553367,2,1,1,1,1283,70.25,56.0,1,1
DDD,2014J,554746,2,1,1,0,468,67.0,40.0,1,1
DDD,2014J,554863,2,2,2,1,720,64.05,49.0,1,1
DDD,2014J,555989,2,1,1,1,447,92.05,82.0,1,1
DDD,2014J,557237,2,1,1,1,1192,61.55,58.0,1,1
DDD,2014J,557389,1,2,1,1,4295,81.5,62.0,1,1
DDD,2014J,559707,2,1,1,0,301,42.05,31.0,1,1
DDD,2014J,560301,2,1,1,1,393,72.0,36.0,1,1
DDD,2014J,561848,2,1,1,0,75,71.66666666666667,60.0,0,1
DDD,2014J,563595,1,1,1,0,766,39.55,22.0,1,1
DDD,2014J,565006,1,1,1,0,772,42.75,42.0,1,1
DDD,2014J,565209,2,2,1,1,454,45.05,87.0,1,1
DDD,2014J,565446,1,1,1,1,301,84.3,62.0,1,1
DDD,2014J,566553,1,2,2,0,1007,84.1,,0,1
DDD,2014J,567285,2,1,1,1,1405,83.8,76.0,1,1
DDD,2014J,568103,2,1,1,1,675,67.5,44.0,1,1
DDD,2014J,569633,1,1,1,1,489,84.25,82.0,1,1
DDD,2014J,569737,2,1,1,1,4157,92.5,58.0,1,1
DDD,2014J,569840,1,2,1,1,1701,74.8,49.0,1,1
DDD,2014J,570119,1,1,2,1,991,80.5,62.0,1,1
DDD,2014J,570411,1,1,1,1,1209,73.25,84.0,1,1
DDD,2014J,570863,1,1,1,1,799,85.25,53.0,1,1
DDD,2014J,571644,1,1,2,1,2940,91.05,60.0,1,1
DDD,2014J,572156,2,1,2,1,2293,75.25,80.0,1,1
DDD,2014J,572281,2,1,2,1,1553,74.25,56.0,1,1
DDD,2014J,572430,1,1,1,1,267,46.3,56.0,1,1
DDD,2014J,572434,2,1,1,1,542,50.75,51.0,1,1
DDD,2014J,572880,1,1,1,0,786,51.5,31.0,1,1
DDD,2014J,573646,2,1,2,0,20,77.5,,0,1
DDD,2014J,574347,1,1,1,1,195,,53.0,0,1
DDD,2014J,574612,2,1,1,0,371,51.0,31.0,1,1
DDD,2014J,574928,1,1,1,1,2431,77.75,67.0,1,1
DDD,2014J,575009,1,1,1,1,2159,65.55,71.0,1,1
DDD,2014J,575855,2,2,1,1,1593,51.25,82.0,1,1
DDD,2014J,576515,2,2,1,1,3679,82.55,53.0,1,1
DDD,2014J,577196,1,1,1,1,49,90.35,96.0,1,1
DDD,2014J,577526,2,1,1,1,379,72.0,67.0,1,1
DDD,2014J,577566,2,2,1,1,502,49.8,56.0,1,1
DDD,2014J,577638,1,1,1,1,77,54.65,51.0,1,1
DDD,2014J,577751,1,1,1,1,757,85.0,80.0,1,1
DDD,2014J,578395,1,1,2,1,1220,55.0,69.0,1,1
DDD,2014J,578646,2,1,1,1,853,87.8,80.0,1,1
DDD,2014J,578857,2,1,1,1,348,65.5,49.0,1,1
DDD,2014J,579386,1,1,2,1,920,83.3,56.0,1,1
DDD,2014J,580450,2,3,1,0,350,74.73333333333333,,0,1
DDD,2014J,580458,1,1,1,1,2626,82.75,69.0,1,1
DDD,2014J,580534,2,1,1,0,76,40.0,,0,1
DDD,2014J,582009,1,1,1,1,867,90.8,67.0,1,1
DDD,2014J,582197,2,2,2,1,756,79.5,64.0,1,1
DDD,2014J,584981,2,1,1,1,1243,83.05,84.0,1,1
DDD,2014J,585354,1,1,1,1,228,68.06666666666666,78.0,0,1
DDD,2014J,585432,2,2,2,1,1224,90.8,60.0,1,1
DDD,2014J,585626,1,1,2,1,5471,80.3,58.0,1,1
DDD,2014J,585773,1,1,2,1,4162,91.0,69.0,1,1
DDD,2014J,585832,1,1,1,1,1355,92.0,64.0,1,1
DDD,2014J,586121,2,1,1,1,600,63.55,42.0,1,1
DDD,2014J,586729,1,1,1,1,623,70.55,49.0,1,1
DDD,2014J,586946,1,1,1,1,970,67.3,69.0,1,1
DDD,2014J,587140,1,2,2,1,4758,78.33333333333333,44.0,0,1
DDD,2014J,587375,2,1,1,1,1325,77.5,51.0,1,1
DDD,2014J,587446,1,1,1,1,1152,73.5,64.0,1,1
DDD,2014J,587576,2,1,1,1,1015,38.5,51.0,1,1
DDD,2014J,587579,2,1,1,1,2169,71.5,49.0,1,1
DDD,2014J,588203,2,2,1,1,1546,77.25,67.0,1,1
DDD,2014J,588240,2,1,2,1,1884,81.0,64.0,1,1
DDD,2014J,589279,2,1,2,1,1002,79.8,76.0,1,1
DDD,2014J,590127,1,1,1,1,678,86.5,78.0,1,1
DDD,2014J,590562,1,1,1,1,628,82.25,58.0,1,1
DDD,2014J,590616,2,1,1,0,418,59.0,40.0,1,1
DDD,2014J,590753,2,1,1,0,78,50.0,,0,1
DDD,2014J,590886,2,2,1,1,1101,62.0,62.0,1,1
DDD,2014J,591540,2,1,2,1,686,79.5,60.0,1,1
DDD,2014J,592214,1,1,1,1,8669,80.3,82.0,1,1
DDD,2014J,592221,2,1,1,1,394,69.3,53.0,1,1
DDD,2014J,592661,2,1,1,1,1101,66.0,40.0,1,1
DDD,2014J,593373,2,1,1,1,333,79.75,53.0,1,1
DDD,2014J,593556,2,2,1,0,124,47.2,,0,1
DDD,2014J,593903,2,1,1,1,542,61.05,44.0,1,1
DDD,2014J,594033,1,1,2,1,1525,76.25,67.0,1,1
DDD,2014J,594071,1,1,1,1,837,85.75,62.0,1,1
DDD,2014J,595215,2,1,1,1,1994,74.3,82.0,1,1
DDD,2014J,595310,2,2,1,1,2424,88.05,80.0,1,1
DDD,2014J,595876,2,1,1,1,747,60.55,60.0,1,1
DDD,2014J,595883,1,1,1,0,767,40.73333333333333,,0,1
DDD,2014J,596322,1,2,2,1,2947,93.0,69.0,1,1
DDD,2014J,596359,2,2,1,1,472,64.3,60.0,1,1
DDD,2014J,597608,2,1,2,1,1434,84.5,87.0,1,1
DDD,2014J,598103,2,1,1,1,760,66.55,58.0,1,1
DDD,2014J,598141,2,2,2,1,2296,78.3,69.0,1,1
DDD,2014J,598303,2,1,1,0,289,43.66666666666666,,0,1
DDD,2014J,598536,1,1,1,0,350,45.05,38.0,1,1
DDD,2014J,599083,1,1,1,1,2735,83.5,82.0,1,1
DDD,2014J,599837,1,1,2,0,86,76.7,,0,1
DDD,2014J,601418,2,2,2,1,387,89.55,73.0,1,1
DDD,2014J,602185,2,2,1,1,1081,80.5,82.0,1,1
DDD,2014J,602528,2,2,2,1,900,85.0,67.0,1,1
DDD,2014J,603224,1,1,2,1,4915,94.66666666666669,78.0,0,1
DDD,2014J,605070,2,1,1,0,1702,54.0,,0,1
DDD,2014J,605488,1,1,1,1,929,82.0,53.0,1,1
DDD,2014J,605759,2,1,1,1,3923,53.75,60.0,1,1
DDD,2014J,605876,2,1,1,1,3449,71.0,76.0,1,1
DDD,2014J,606757,2,2,2,1,1279,74.8,36.0,1,1
DDD,2014J,607638,2,1,1,1,1447,78.5,64.0,1,1
DDD,2014J,607767,2,1,1,1,688,76.75,87.0,1,1
DDD,2014J,607975,2,1,1,1,493,58.55,51.0,1,1
DDD,2014J,608775,1,1,1,1,2571,65.8,71.0,1,1
DDD,2014J,608842,2,1,1,1,1673,77.55,62.0,1,1
DDD,2014J,609245,2,2,3,1,1958,82.25,62.0,1,1
DDD,2014J,609556,2,1,1,1,1240,79.25,67.0,1,1
DDD,2014J,610537,2,1,1,0,58,33.5,,0,1
DDD,2014J,610828,2,1,1,0,1411,53.5,31.0,1,1
DDD,2014J,611159,2,1,1,1,524,68.75,60.0,1,1
DDD,2014J,611790,1,1,1,1,786,92.8,76.0,1,1
DDD,2014J,611865,2,1,1,0,97,33.75,,0,1
DDD,2014J,611982,2,1,1,1,310,69.75,49.0,1,1
DDD,2014J,612443,1,1,2,0,91,65.33333333333333,,0,1
DDD,2014J,612717,2,2,1,1,1567,52.05,53.0,1,1
DDD,2014J,614791,1,1,2,1,288,84.25,73.0,1,1
DDD,2014J,617850,2,1,1,1,651,69.55,73.0,1,1
DDD,2014J,617952,1,1,1,0,920,42.1,,0,1
DDD,2014J,619055,2,2,1,0,126,50.0,,0,1
DDD,2014J,619907,1,1,1,1,713,67.8,47.0,1,1
DDD,2014J,619910,1,2,2,1,3053,81.75,44.0,1,1
DDD,2014J,622384,2,1,1,0,75,65.0,,0,1
DDD,2014J,622626,1,1,1,1,332,73.75,44.0,1,1
DDD,2014J,623190,2,1,1,1,462,88.0,78.0,1,1
DDD,2014J,623225,1,1,1,1,1613,80.3,64.0,1,1
DDD,2014J,623289,1,1,1,1,1390,86.8,67.0,1,1
DDD,2014J,623641,1,1,2,1,685,61.3,67.0,1,1
DDD,2014J,623864,1,1,1,1,569,73.5,56.0,1,1
DDD,2014J,625283,2,1,1,1,583,75.0,60.0,1,1
DDD,2014J,625555,2,1,1,1,726,84.3,67.0,1,1
DDD,2014J,625765,1,1,1,0,357,55.5,42.0,1,1
DDD,2014J,626179,2,2,1,1,673,71.8,76.0,1,1
DDD,2014J,626630,2,1,1,1,381,77.05,96.0,1,1
DDD,2014J,627097,1,1,1,1,359,66.25,36.0,1,1
DDD,2014J,627236,1,1,2,1,1517,83.25,53.0,1,1
DDD,2014J,627476,1,2,1,1,1174,74.0,53.0,0,1
DDD,2014J,628259,1,1,1,0,724,43.05555555555556,20.0,0,1
DDD,2014J,628390,1,2,1,1,1596,74.25,38.0,1,1
DDD,2014J,628437,2,1,1,1,1591,78.0,69.0,1,1
DDD,2014J,628519,2,1,1,1,543,81.55,96.0,1,1
DDD,2014J,628593,1,1,1,1,1787,76.3,40.0,1,1
DDD,2014J,628631,1,1,1,1,500,69.8,67.0,1,1
DDD,2014J,629309,2,1,1,1,5099,78.06666666666666,78.0,0,1
DDD,2014J,629379,1,1,1,1,995,73.05,49.0,1,1
DDD,2014J,629703,2,2,2,1,5729,95.3,71.0,1,1
DDD,2014J,630328,1,1,1,1,349,52.0,56.0,1,1
DDD,2014J,630380,2,1,1,1,672,52.75,44.0,1,1
DDD,2014J,630858,2,1,1,1,1337,83.5,84.0,1,1
DDD,2014J,630900,2,1,2,1,1285,48.25,69.0,1,1
DDD,2014J,631055,2,1,1,1,679,89.25,84.0,1,1
DDD,2014J,631240,2,1,1,0,549,50.25,24.0,1,1
DDD,2014J,632093,1,1,1,1,2426,54.05,24.0,1,1
DDD,2014J,632314,1,1,1,0,584,53.75,33.0,1,1
DDD,2014J,632645,1,1,2,1,651,82.55,76.0,1,1
DDD,2014J,632831,2,2,1,0,328,55.3,38.0,1,1
DDD,2014J,633331,1,1,1,1,255,72.55,60.0,1,1
DDD,2014J,633409,2,2,2,0,104,41.15384615384615,44.0,0,1
DDD,2014J,633475,2,1,1,0,438,83.33333333333333,,0,1
DDD,2014J,633574,1,1,1,1,1677,77.8,87.0,1,1
DDD,2014J,633618,2,1,1,1,487,86.0,87.0,0,1
DDD,2014J,634037,2,1,1,1,414,72.55,67.0,1,1
DDD,2014J,634047,2,1,1,1,643,73.75,64.0,1,1
DDD,2014J,634508,2,1,1,0,248,58.2,,0,1
DDD,2014J,634966,1,1,1,0,734,58.05,27.0,1,1
DDD,2014J,635170,1,1,2,0,498,41.75,36.0,1,1
DDD,2014J,635418,2,1,2,0,2446,67.5,42.0,1,1
DDD,2014J,636451,1,1,1,1,489,76.5,69.0,1,1
DDD,2014J,636484,2,1,1,1,703,77.8,80.0,1,1
DDD,2014J,636503,1,1,1,0,737,46.55,40.0,1,1
DDD,2014J,636697,2,2,2,1,1154,84.8,78.0,1,1
DDD,2014J,636875,1,1,2,1,310,,49.0,1,1
DDD,2014J,637064,2,1,1,0,172,95.5,,0,1
DDD,2014J,637374,2,1,1,0,334,56.06666666666667,,0,1
DDD,2014J,637473,2,1,1,1,912,89.3,76.0,1,1
DDD,2014J,637691,2,1,1,1,301,52.55,51.0,1,1
DDD,2014J,638131,2,1,1,0,163,67.2,,0,1
DDD,2014J,639514,1,2,2,1,1850,77.5,69.0,1,1
DDD,2014J,639766,1,1,1,1,2091,70.0,60.0,1,1
DDD,2014J,640178,1,1,1,0,761,66.8,36.0,1,1
DDD,2014J,640975,2,1,1,1,3836,85.3,62.0,1,1
DDD,2014J,640982,2,1,1,1,1119,76.92307692307692,87.0,0,1
DDD,2014J,641315,1,1,1,1,6388,74.55,44.0,1,1
DDD,2014J,641896,1,1,2,1,569,82.3,76.0,1,1
DDD,2014J,642310,2,2,2,1,3314,67.05,73.0,1,1
DDD,2014J,642625,2,1,1,0,326,83.33333333333333,,0,1
DDD,2014J,642838,1,1,1,1,957,71.5,56.0,1,1
DDD,2014J,643006,2,1,1,1,1292,87.25,62.0,1,1
DDD,2014J,643126,1,1,1,1,3781,74.0,80.0,1,1
DDD,2014J,643199,2,2,2,0,471,56.0,33.0,1,1
DDD,2014J,643280,2,1,2,1,765,75.05,58.0,1,1
DDD,2014J,643729,2,1,1,1,723,95.8,84.0,1,1
DDD,2014J,643758,2,1,1,1,422,60.3,71.0,1,1
DDD,2014J,644229,2,1,1,0,871,82.5,47.0,1,1
DDD,2014J,644457,1,1,1,1,509,82.0,62.0,1,1
DDD,2014J,644525,1,1,1,1,1361,83.75,58.0,1,1
DDD,2014J,644956,2,1,1,1,1691,75.05,73.0,1,1
DDD,2014J,645031,2,1,1,1,1866,78.05,69.0,1,1
DDD,2014J,645425,2,1,1,1,569,83.1,69.0,0,1
DDD,2014J,645434,1,1,1,1,2043,81.3,62.0,1,1
DDD,2014J,645499,2,2,1,1,737,57.8,44.0,1,1
DDD,2014J,645818,2,1,1,1,847,91.0,80.0,1,1
