code_module,code_presentation,id_student,total_sum_click
CCC,2014J,441024,32
CCC,2014J,519684,461
EEE,2013J,519684,3476
CCC,2014J,524170,244
CCC,2014J,515491,2177
CCC,2014J,2561862,154
FFF,2014B,2561862,5510
CCC,2014J,692933,176
CCC,2014J,697567,3952
CCC,2014J,1646172,1083
CCC,2014J,1564630,909
DDD,2013J,1564630,945
CCC,2014J,1592048,3757
DDD,2013J,1592048,115
DDD,2014B,1592048,2118
CCC,2014J,690406,10
EEE,2014J,690406,41
CCC,2014J,691195,595
CCC,2014J,689527,117
DDD,2014J,689527,148
CCC,2014J,686034,127
CCC,2014J,688337,1155
FFF,2014J,688337,2098
CCC,2014J,594319,622
FFF,2013J,594319,6842
CCC,2014J,586550,55
DDD,2013J,586550,169
CCC,2014J,589223,19
EEE,2014B,589223,999
CCC,2014J,599176,1814
EEE,2013J,599176,2060
CCC,2014J,598478,733
FFF,2013J,598478,1357
CCC,2014J,598713,768
FFF,2014B,598713,3578
CCC,2014J,581656,884
FFF,2013J,581656,3158
CCC,2014J,582550,2963
CCC,2014J,581552,1362
DDD,2013J,581552,1660
CCC,2014J,588261,5
FFF,2013J,588261,8258
CCC,2014J,584386,2065
EEE,2013J,584386,2232
CCC,2014J,577235,1085
EEE,2013J,577235,1373
CCC,2014J,575039,4862
FFF,2013J,575039,2672
CCC,2014J,574310,2869
DDD,2013J,574310,752
CCC,2014J,576791,2957
FFF,2013J,576791,3053
CCC,2014J,597948,518
EEE,2013J,597948,2387
CCC,2014J,595938,542
EEE,2013J,595938,3002
CCC,2014J,596620,1310
DDD,2014J,596620,141
DDD,2013J,596620,108
CCC,2014J,570453,330
EEE,2013J,570453,615
CCC,2014J,572589,207
FFF,2013J,572589,766
CCC,2014J,571131,1367
DDD,2013J,571131,935
CCC,2014J,633960,2919
DDD,2014B,633960,2133
CCC,2014J,641363,490
FFF,2014J,641363,1140
CCC,2014J,634721,879
EEE,2014J,634721,1407
CCC,2014J,683406,1033
CCC,2014J,649856,297
CCC,2014J,648448,206
CCC,2014J,655484,147
EEE,2014J,655484,61
CCC,2014J,669530,8165
DDD,2014J,669530,19
DDD,2014B,669530,825
CCC,2014J,653115,571
FFF,2014J,653115,1626
CCC,2014J,643416,3
EEE,2014J,643416,1525
CCC,2014J,645835,1219
CCC,2014J,680133,1077
EEE,2014J,680133,1442
CCC,2014J,561476,954
DDD,2013J,561476,970
CCC,2014J,567304,1299
DDD,2013J,567304,1069
CCC,2014J,543653,198
CCC,2014J,35355,1116
EEE,2013J,35355,2242
CCC,2014J,28952,105
CCC,2014J,161781,195
EEE,2014J,161781,545
CCC,2014J,296725,413
CCC,2014J,340010,1072
CCC,2014J,355935,549
DDD,2014B,355935,686
CCC,2014J,688281,3078
CCC,2014J,687190,1395
CCC,2014J,686558,944
FFF,2014J,686558,1289
CCC,2014J,695976,3
CCC,2014J,695760,1
EEE,2014J,695760,10
CCC,2014J,2637912,339
CCC,2014J,2637000,301
EEE,2014J,2637000,712
CCC,2014J,2613225,1
CCC,2014J,2613746,852
FFF,2013J,2613746,2539
CCC,2014J,2216442,82
DDD,2014J,2216442,192
CCC,2014J,2013403,3731
CCC,2014J,614761,1151
CCC,2014J,604694,256
CCC,2014J,625288,104
EEE,2014J,625288,439
CCC,2014J,625357,1443
CCC,2014J,625067,5240
EEE,2014B,625067,2357
CCC,2014J,630467,2566
CCC,2014J,629822,86
DDD,2014B,629822,422
CCC,2014J,608891,344
FFF,2014B,608891,2290
CCC,2014J,622972,83
CCC,2014J,619380,901
EEE,2014B,619380,1659
CCC,2014J,618865,486
CCC,2014J,521292,597
CCC,2014J,512330,77
CCC,2014J,512546,166
CCC,2014J,482938,381
CCC,2014J,481618,60
EEE,2014B,481618,2719
CCC,2014J,410176,169
CCC,2014J,445921,270
CCC,2014J,443964,4950
CCC,2014J,510266,2991
EEE,2014B,510266,2246
CCC,2014J,511612,578
CCC,2014J,392890,510
DDD,2013J,392890,867
CCC,2014J,422343,721
DDD,2014J,422343,243
CCC,2014J,505700,650
EEE,2013J,505700,920
CCC,2014J,500440,7
EEE,2014J,500440,205
CCC,2014J,464780,314
EEE,2014J,464780,812
CCC,2014J,467381,375
CCC,2014J,445114,1372
CCC,2014J,563016,1459
DDD,2013J,563016,1303
CCC,2014J,563321,462
EEE,2014J,563321,992
CCC,2014J,561560,894
CCC,2014J,529723,170
FFF,2013J,529723,3315
CCC,2014J,526124,108
CCC,2014J,559518,182
EEE,2014B,559518,455
CCC,2014J,552666,394
CCC,2014J,552255,54
DDD,2013B,552255,63
DDD,2014B,552255,297
CCC,2014J,544052,2042
EEE,2014B,544052,2299
CCC,2014J,544267,4639
CCC,2014J,547153,1569
EEE,2014J,547153,1083
CCC,2014J,572735,1543
DDD,2013J,572735,1318
CCC,2014J,572919,798
CCC,2014J,594214,374
CCC,2014J,579052,747
EEE,2014J,579052,1723
CCC,2014J,580916,1165
DDD,2013J,580916,1662
CCC,2014J,676150,10
EEE,2014J,676150,77
CCC,2014J,648590,789
FFF,2014J,648590,1568
CCC,2014J,639232,1
CCC,2014J,635573,2429
CCC,2014J,684444,1370
CCC,2014J,682565,8
FFF,2014J,682565,285
CCC,2014J,685849,739
CCC,2014J,685860,984
FFF,2014J,685860,1357
CCC,2014J,685802,103
FFF,2014J,685802,59
CCC,2014J,653998,359
EEE,2014J,653998,1429
CCC,2014J,653887,643
EEE,2014J,653887,1100
CCC,2014J,621380,170
EEE,2014J,621380,486
CCC,2014J,618875,1290
FFF,2014B,618875,3804
CCC,2014J,599976,84
CCC,2014J,601054,7
EEE,2013J,601054,153
EEE,2014B,601054,1351
CCC,2014J,628910,1697
EEE,2014B,628910,2597
CCC,2014J,630177,1151
FFF,2014B,630177,3825
CCC,2014J,630519,1615
EEE,2014J,630519,2398
CCC,2014J,610537,121
DDD,2014J,610537,58
DDD,2013J,610537,179
CCC,2014J,608571,248
CCC,2014J,119310,119
FFF,2014J,119310,2490
CCC,2014J,293162,1822
CCC,2014J,29411,329
DDD,2013J,29411,841
CCC,2014J,256680,282
CCC,2014J,267619,2053
CCC,2014J,369610,2595
CCC,2014J,2598961,4013
EEE,2013J,2598961,2779
CCC,2014J,690062,1135
CCC,2014J,686058,2282
EEE,2014J,686058,3574
CCC,2014J,2376512,716
EEE,2014B,2376512,1666
CCC,2014J,691056,2
FFF,2014J,691056,22
CCC,2014J,688117,380
CCC,2014J,686813,11
CCC,2014J,692179,181
CCC,2014J,2559144,637
FFF,2014J,2559144,1530
CCC,2014J,2159868,1154
CCC,2014J,1991399,1589
DDD,2014J,1991399,1122
CCC,2014J,1930949,48
FFF,2013B,1930949,1156
CCC,2014J,696019,63
CCC,2014J,695874,618
CCC,2014J,575763,344
EEE,2013J,575763,1099
CCC,2014J,581914,13
EEE,2013J,581914,957
CCC,2014J,579278,562
FFF,2013J,579278,1296
CCC,2014J,586668,1785
EEE,2013J,586668,5736
CCC,2014J,589438,805
CCC,2014J,596845,1190
DDD,2013J,596845,1551
CCC,2014J,596441,122
DDD,2013J,596441,636
CCC,2014J,446479,442
CCC,2014J,522534,696
CCC,2014J,427390,1076
CCC,2014J,499703,1649
CCC,2014J,473082,873
CCC,2014J,544720,277
CCC,2014J,549769,1483
CCC,2014J,359958,2605
CCC,2014J,316091,347
CCC,2014J,325518,132
EEE,2014J,325518,75
CCC,2014J,235121,51
CCC,2014J,247304,177
CCC,2014J,631573,1715
CCC,2014J,633047,173
FFF,2014B,633047,1591
CCC,2014J,633334,156
EEE,2014B,633334,823
CCC,2014J,634824,791
DDD,2014B,634824,833
CCC,2014J,637754,3162
CCC,2014J,635802,1221
CCC,2014J,677018,2158
EEE,2014J,677018,1433
CCC,2014J,678393,883
EEE,2014J,678393,638
CCC,2014J,676469,144
CCC,2014J,648819,5
FFF,2014J,648819,3
CCC,2014J,649394,2
DDD,2014J,649394,5
CCC,2014J,655927,965
FFF,2014J,655927,1759
CCC,2014J,652501,928
EEE,2014J,652501,1601
CCC,2014J,654915,4063
CCC,2014J,682226,197
CCC,2014J,685458,2976
DDD,2014J,685458,1075
CCC,2014J,610324,84
FFF,2013J,610324,3140
CCC,2014J,616658,1658
DDD,2014B,616658,2259
CCC,2014J,622541,906
DDD,2014B,622541,1288
CCC,2014J,600067,1708
DDD,2013J,600067,2347
CCC,2014J,599740,853
FFF,2014B,599740,3805
CCC,2014J,609031,1117
DDD,2013J,609031,1173
CCC,2014J,612860,745
CCC,2014J,627283,1403
EEE,2014J,627283,1216
CCC,2014J,629535,612
EEE,2014J,629535,607
CCC,2014J,630541,3
EEE,2014J,630541,3126
CCC,2014J,630430,3816
CCC,2014J,510401,59
EEE,2013J,510401,691
CCC,2014J,389250,352
CCC,2014J,434841,48
DDD,2014B,434841,122
CCC,2014J,448370,82
CCC,2014J,411549,3378
DDD,2014J,411549,1050
CCC,2014J,491033,108
CCC,2014J,686411,8738
CCC,2014J,2383983,1992
CCC,2014J,694579,2609
EEE,2014J,694579,2534
CCC,2014J,697998,1473
FFF,2014J,697998,2193
CCC,2014J,698299,1868
CCC,2014J,693998,1155
CCC,2014J,696271,756
CCC,2014J,596711,1236
CCC,2014J,578026,1376
DDD,2013J,578026,1313
CCC,2014J,590397,2316
DDD,2013J,590397,1151
CCC,2014J,592787,63
EEE,2013J,592787,2115
CCC,2014J,644905,287
EEE,2014J,644905,599
CCC,2014J,643770,198
EEE,2014J,643770,564
CCC,2014J,676526,244
CCC,2014J,676538,747
DDD,2014J,676538,604
CCC,2014J,680027,9544
FFF,2014J,680027,6609
CCC,2014J,685597,4782
CCC,2014J,683865,120
CCC,2014J,648285,839
EEE,2014J,648285,845
CCC,2014J,542054,415
DDD,2013B,542054,2854
CCC,2014J,551220,243
CCC,2014J,551214,401
DDD,2013J,551214,749
CCC,2014J,138861,818
CCC,2014J,367352,775
CCC,2014J,37652,885
CCC,2014J,291674,1316
EEE,2014B,291674,1989
CCC,2014J,336014,602
EEE,2014J,336014,730
CCC,2014J,358578,269
CCC,2014J,2244214,64
CCC,2014J,2147889,63
CCC,2014J,686001,1079
CCC,2014J,687981,3030
DDD,2014J,687981,452
CCC,2014J,1332514,1516
CCC,2014J,694680,915
EEE,2014J,694680,1462
CCC,2014J,608983,42
DDD,2013J,608983,2327
CCC,2014J,623100,1152
EEE,2014B,623100,2655
CCC,2014J,620819,332
FFF,2014B,620819,4414
CCC,2014J,624860,239
CCC,2014J,627599,141
CCC,2014J,604057,1970
EEE,2014J,604057,1930
CCC,2014J,607085,448
EEE,2013J,607085,779
CCC,2014J,606036,199
CCC,2014J,499848,845
CCC,2014J,436900,16
EEE,2014J,436900,110
CCC,2014J,442669,2534
CCC,2014J,506543,2886
CCC,2014J,501897,92
FFF,2014J,501897,1403
CCC,2014J,423664,262
CCC,2014J,472616,8
DDD,2014J,472616,619
CCC,2014J,543953,942
FFF,2013J,543953,10232
CCC,2014J,550814,362
DDD,2013J,550814,434
CCC,2014J,550702,1438
CCC,2014J,584414,11
EEE,2013J,584414,3068
CCC,2014J,570954,1374
EEE,2014J,570954,744
CCC,2014J,644369,647
FFF,2014J,644369,1314
CCC,2014J,677741,1768
EEE,2014J,677741,1552
CCC,2014J,651935,1346
EEE,2014J,651935,1182
CCC,2014J,682259,416
EEE,2014J,682259,411
CCC,2014J,643403,3875
CCC,2014J,647464,1383
DDD,2014J,647464,654
CCC,2014J,646071,1330
EEE,2014J,646071,872
CCC,2014J,634193,347
EEE,2014B,634193,1669
CCC,2014J,679959,666
CCC,2014J,676783,294
CCC,2014J,679386,673
FFF,2014J,679386,1798
CCC,2014J,647888,427
EEE,2014J,647888,934
CCC,2014J,651187,9
CCC,2014J,648321,876
DDD,2014J,648321,1353
CCC,2014J,604379,141
FFF,2013J,604379,1370
CCC,2014J,610279,810
DDD,2013J,610279,1087
CCC,2014J,620608,5
DDD,2014B,620608,1605
CCC,2014J,238255,219
CCC,2014J,257887,752
FFF,2013J,257887,2889
CCC,2014J,263150,151
CCC,2014J,339235,519
CCC,2014J,319492,108
CCC,2014J,369208,125
FFF,2013J,369208,1306
CCC,2014J,48635,592
FFF,2014B,48635,4406
CCC,2014J,133419,491
CCC,2014J,294112,1042
FFF,2014J,294112,2112
CCC,2014J,695732,2696
CCC,2014J,693182,504
CCC,2014J,2142055,396
CCC,2014J,2689013,527
CCC,2014J,687160,1931
CCC,2014J,689399,2733
CCC,2014J,689346,5
DDD,2014J,689346,166
CCC,2014J,1656486,548
CCC,2014J,585098,1061
DDD,2013J,585098,1318
CCC,2014J,583704,1407
CCC,2014J,518503,169
CCC,2014J,432724,1728
CCC,2014J,421111,202
EEE,2014B,421111,1104
CCC,2014J,557959,592
CCC,2014J,551772,519
CCC,2014J,561208,405
EEE,2014J,561208,600
EEE,2013J,561208,917
CCC,2014J,564931,176
CCC,2014J,560554,271
CCC,2014J,554761,1198
FFF,2013B,554761,1782
CCC,2014J,533006,131
CCC,2014J,549677,527
CCC,2014J,155298,469
FFF,2013J,155298,1512
CCC,2014J,650271,212
DDD,2014J,650271,164
CCC,2014J,651823,1555
CCC,2014J,655378,2202
CCC,2014J,656642,578
CCC,2014J,656287,1626
CCC,2014J,656347,419
EEE,2014J,656347,1388
CCC,2014J,685399,151
CCC,2014J,684944,1
EEE,2014J,684944,243
CCC,2014J,681335,257
FFF,2014J,681335,1000
CCC,2014J,681731,1138
CCC,2014J,681844,172
CCC,2014J,681642,717
CCC,2014J,646553,269
CCC,2014J,678860,1258
EEE,2014J,678860,2058
CCC,2014J,680187,1585
CCC,2014J,675396,3466
CCC,2014J,633655,1060
CCC,2014J,634309,276
EEE,2014B,634309,2707
CCC,2014J,635711,2509
CCC,2014J,636422,1992
CCC,2014J,636000,3321
CCC,2014J,640109,328
EEE,2014J,640109,396
CCC,2014J,607429,1214
CCC,2014J,609456,2194
CCC,2014J,608423,336
CCC,2014J,610622,136
DDD,2014J,610622,42
CCC,2014J,612183,2468
EEE,2013J,612183,5231
CCC,2014J,433508,59
DDD,2013J,433508,370
CCC,2014J,492020,105
CCC,2014J,488755,149
CCC,2014J,471027,4987
CCC,2014J,509710,242
CCC,2014J,395757,1289
DDD,2013B,395757,2245
CCC,2014J,513969,283
CCC,2014J,1936285,3652
CCC,2014J,696324,530
DDD,2014J,696324,131
CCC,2014J,698359,4474
CCC,2014J,693147,164
EEE,2014J,693147,21
CCC,2014J,694103,638
CCC,2014J,2009279,150
DDD,2014J,2009279,370
CCC,2014J,2127889,5590
CCC,2014J,596860,106
FFF,2013J,596860,3837
CCC,2014J,572599,258
EEE,2014J,572599,2381
CCC,2014J,574259,492
EEE,2013J,574259,1089
CCC,2014J,580714,980
DDD,2013J,580714,1004
CCC,2014J,582514,65
EEE,2013J,582514,883
CCC,2014J,581708,487
EEE,2013J,581708,978
CCC,2014J,584711,170
CCC,2014J,584926,923
CCC,2014J,583288,267
EEE,2014J,583288,376
CCC,2014J,577458,965
CCC,2014J,575265,106
FFF,2013J,575265,1449
CCC,2014J,571833,1474
CCC,2014J,572250,39
FFF,2013J,572250,1644
CCC,2014J,570757,742
CCC,2014J,637089,374
FFF,2014J,637089,447
CCC,2014J,639012,990
EEE,2014J,639012,2111
CCC,2014J,685514,3991
CCC,2014J,656203,501
EEE,2014J,656203,3
CCC,2014J,655408,282
CCC,2014J,674430,1391
EEE,2014J,674430,1305
CCC,2014J,632575,2801
CCC,2014J,647148,516
EEE,2014J,647148,567
CCC,2014J,646841,158
EEE,2014J,646841,369
CCC,2014J,646077,2
DDD,2014J,646077,3
CCC,2014J,643690,215
FFF,2014J,643690,395
CCC,2014J,675477,1360
CCC,2014J,552220,725
CCC,2014J,536825,126
CCC,2014J,305036,223
EEE,2013J,305036,585
CCC,2014J,354688,359
CCC,2014J,349093,2037
CCC,2014J,261160,514
CCC,2014J,266097,595
CCC,2014J,2655763,606
CCC,2014J,696501,599
DDD,2014J,696501,103
CCC,2014J,697460,205
EEE,2014J,697460,406
CCC,2014J,692850,178
DDD,2014J,692850,122
CCC,2014J,693058,3426
DDD,2014J,693058,1024
CCC,2014J,698002,2310
CCC,2014J,1850818,108
EEE,2013J,1850818,706
CCC,2014J,1301103,678
CCC,2014J,2138904,115
CCC,2014J,2032057,138
DDD,2013J,2032057,995
CCC,2014J,2297770,5
CCC,2014J,690439,388
EEE,2014J,690439,290
CCC,2014J,690046,604
CCC,2014J,689637,2997
CCC,2014J,612439,200
DDD,2014B,612439,430
CCC,2014J,605545,106
EEE,2014J,605545,212
EEE,2013J,605545,351
CCC,2014J,626463,253
CCC,2014J,630073,478
DDD,2014B,630073,915
CCC,2014J,628008,65
DDD,2014B,628008,924
CCC,2014J,610881,2120
CCC,2014J,623407,251
DDD,2014J,623407,4
CCC,2014J,484435,281
CCC,2014J,415631,513
CCC,2014J,512852,1731
CCC,2014J,511350,176
FFF,2014J,511350,108
FFF,2014B,511350,1671
CCC,2014J,502353,215
CCC,2014J,494829,1506
CCC,2014J,526741,827
CCC,2014J,559225,483
CCC,2014J,595655,72
FFF,2013J,595655,2266
CCC,2014J,590519,220
CCC,2014J,599297,144
FFF,2014J,599297,207
FFF,2013J,599297,128
CCC,2014J,597166,181
EEE,2014J,597166,318
CCC,2014J,573473,195
DDD,2013J,573473,459
CCC,2014J,675638,1236
DDD,2014J,675638,32
CCC,2014J,678194,1318
EEE,2014J,678194,3115
CCC,2014J,648363,2254
CCC,2014J,634111,380
FFF,2014B,634111,6401
CCC,2014J,655293,73
CCC,2014J,655051,650
EEE,2014J,655051,58
CCC,2014J,655108,1626
CCC,2014J,657352,514
CCC,2014J,612127,245
EEE,2014B,612127,556
CCC,2014J,630891,504
FFF,2014B,630891,2571
CCC,2014J,609823,249
CCC,2014J,607600,124
EEE,2013J,607600,2777
CCC,2014J,132423,121
FFF,2014J,132423,281
CCC,2014J,182854,1552
CCC,2014J,253013,2107
CCC,2014J,690507,3226
EEE,2014J,690507,1151
CCC,2014J,690589,654
CCC,2014J,694150,401
CCC,2014J,697253,1099
EEE,2014J,697253,1311
CCC,2014J,695946,1139
CCC,2014J,695673,444
CCC,2014J,693111,549
EEE,2014J,693111,2
CCC,2014J,2578004,111
CCC,2014J,2612725,286
EEE,2014J,2612725,77
CCC,2014J,2230407,705
CCC,2014J,2137171,997
FFF,2013J,2137171,3040
CCC,2014J,2590948,101
CCC,2014J,686957,5851
CCC,2014J,691843,2335
CCC,2014J,692363,522
CCC,2014J,690962,199
FFF,2014J,690962,428
CCC,2014J,694472,411
CCC,2014J,1841850,33
EEE,2014J,1841850,568
CCC,2014J,2373648,170
CCC,2014J,577149,238
FFF,2013J,577149,4639
CCC,2014J,576233,1534
DDD,2013J,576233,1374
CCC,2014J,569944,4133
DDD,2014B,569944,6202
CCC,2014J,588033,579
DDD,2013J,588033,554
CCC,2014J,598028,531
EEE,2013J,598028,1745
CCC,2014J,465331,285
CCC,2014J,446439,2111
CCC,2014J,417522,1471
CCC,2014J,425053,398
EEE,2014J,425053,748
CCC,2014J,494211,907
EEE,2013J,494211,2804
CCC,2014J,482145,421
CCC,2014J,470159,306
CCC,2014J,483793,334
CCC,2014J,506144,611
CCC,2014J,563430,6
FFF,2013J,563430,8
CCC,2014J,556251,900
FFF,2013B,556251,2209
CCC,2014J,311862,498
CCC,2014J,164968,1307
EEE,2013J,164968,1306
CCC,2014J,633990,87
CCC,2014J,641684,241
CCC,2014J,679271,135
CCC,2014J,679569,583
EEE,2014J,679569,646
CCC,2014J,648085,335
CCC,2014J,649780,5
DDD,2014J,649780,431
CCC,2014J,648818,763
CCC,2014J,683373,1389
CCC,2014J,642291,1863
CCC,2014J,610650,393
CCC,2014J,618590,96
FFF,2014B,618590,1126
CCC,2014J,622384,98
DDD,2014J,622384,75
CCC,2014J,630431,411
CCC,2014J,604825,235
CCC,2014J,601388,575
FFF,2013J,601388,1197
CCC,2014J,618513,655
FFF,2014B,618513,1975
CCC,2014J,617130,495
FFF,2014J,617130,44
FFF,2014B,617130,1112
CCC,2014J,630013,1211
FFF,2014B,630013,2290
CCC,2014J,521115,819
FFF,2014J,521115,2753
CCC,2014J,474628,2249
EEE,2014B,474628,1371
CCC,2014J,688770,443
CCC,2014J,690404,3126
CCC,2014J,690695,646
CCC,2014J,2622441,1017
DDD,2014J,2622441,603
CCC,2014J,1851108,2820
CCC,2014J,698355,3141
EEE,2014J,698355,2506
CCC,2014J,698024,355
EEE,2014J,698024,181
CCC,2014J,696848,24
CCC,2014J,696833,2239
CCC,2014J,574507,150
EEE,2013J,574507,1043
CCC,2014J,575766,992
DDD,2013J,575766,1221
CCC,2014J,594627,36
CCC,2014J,647417,54
FFF,2014J,647417,173
CCC,2014J,679939,482
FFF,2014J,679939,1869
CCC,2014J,636732,560
CCC,2014J,685287,980
EEE,2014J,685287,1229
CCC,2014J,647518,1517
EEE,2014J,647518,143
CCC,2014J,649701,4
EEE,2014J,649701,1
CCC,2014J,654016,942
CCC,2014J,542167,1255
CCC,2014J,527958,366
CCC,2014J,256867,1339
EEE,2014B,256867,1913
CCC,2014J,278600,91
CCC,2014J,253496,510
EEE,2014J,253496,1867
CCC,2014J,60809,2519
EEE,2014J,60809,2422
CCC,2014J,688521,456
CCC,2014J,692654,1531
CCC,2014J,857856,142
CCC,2014J,698112,191
FFF,2014J,698112,150
CCC,2014J,694871,1310
DDD,2014J,694871,819
CCC,2014J,1583847,348
CCC,2014J,1752098,594
CCC,2014J,628480,294
EEE,2014J,628480,1655
CCC,2014J,609527,356
EEE,2013J,609527,1779
CCC,2014J,602151,1224
CCC,2014J,602123,1392
CCC,2014J,620652,568
CCC,2014J,607047,1097
FFF,2013J,607047,2152
CCC,2014J,465619,173
EEE,2013J,465619,1447
CCC,2014J,500339,20
DDD,2013J,500339,199
CCC,2014J,482751,93
CCC,2014J,470914,275
DDD,2014J,470914,527
CCC,2014J,471810,184
CCC,2014J,474495,805
DDD,2013J,474495,1182
CCC,2014J,552475,170
CCC,2014J,546934,271
FFF,2013J,546934,3299
CCC,2014J,551332,782
DDD,2014J,551332,308
CCC,2014J,586838,1451
EEE,2013J,586838,2725
CCC,2014J,572231,922
DDD,2013J,572231,921
CCC,2014J,582651,315
CCC,2014J,588556,149
DDD,2013J,588556,615
CCC,2014J,653506,18
EEE,2014J,653506,250
CCC,2014J,655973,675
EEE,2014J,655973,829
CCC,2014J,631073,981
EEE,2014B,631073,1290
CCC,2014J,644516,124
DDD,2014J,644516,84
CCC,2014J,678408,2575
CCC,2014J,680267,655
EEE,2014J,680267,743
CCC,2014J,650133,102
CCC,2014J,648868,204
CCC,2014J,638254,1186
CCC,2014J,638771,3893
CCC,2014J,634600,3030
EEE,2014B,634600,2541
CCC,2014J,684498,400
EEE,2014J,684498,1
CCC,2014J,684990,433
CCC,2014J,680687,2447
CCC,2014J,643199,503
DDD,2014J,643199,471
CCC,2014J,646173,1036
CCC,2014J,652894,1996
EEE,2014J,652894,404
CCC,2014J,650074,6
DDD,2014J,650074,1
CCC,2014J,651217,323
CCC,2014J,628720,180
FFF,2014B,628720,2194
CCC,2014J,612283,152
DDD,2014B,612283,359
CCC,2014J,626878,476
FFF,2014B,626878,1248
CCC,2014J,627184,640
DDD,2014B,627184,638
CCC,2014J,185127,394
DDD,2013J,185127,462
CCC,2014J,2138146,51
EEE,2013J,2138146,1487
CCC,2014J,2588294,217
CCC,2014J,696515,468
CCC,2014J,694914,481
CCC,2014J,599429,105
EEE,2014J,599429,479
CCC,2014J,585526,1
DDD,2014J,585526,695
CCC,2014J,587244,1606
CCC,2014J,585154,2275
CCC,2014J,584443,941
EEE,2013J,584443,2895
CCC,2014J,575047,2055
EEE,2013J,575047,1341
CCC,2014J,571808,5757
DDD,2013J,571808,2194
CCC,2014J,479987,426
EEE,2014J,479987,783
CCC,2014J,509177,5
FFF,2014J,509177,1
FFF,2013B,509177,10
CCC,2014J,564714,324
EEE,2013J,564714,1126
CCC,2014J,567597,707
CCC,2014J,565743,820
CCC,2014J,565840,300
DDD,2014B,565840,188
CCC,2014J,560399,97
FFF,2014B,560399,5879
CCC,2014J,275882,10
CCC,2014J,335914,98
CCC,2014J,190780,218
EEE,2014J,190780,1962
CCC,2014J,269388,1024
CCC,2014J,120236,1281
CCC,2014J,104480,203
CCC,2014J,647735,174
CCC,2014J,650105,194
EEE,2014J,650105,297
CCC,2014J,685572,1209
CCC,2014J,680602,414
CCC,2014J,646363,163
EEE,2014J,646363,226
CCC,2014J,675374,947
EEE,2014J,675374,1257
CCC,2014J,631663,1030
CCC,2014J,633205,6
FFF,2014B,633205,1487
CCC,2014J,636628,108
CCC,2014J,627527,334
CCC,2014J,628618,248
CCC,2014J,629748,304
CCC,2014J,606170,802
CCC,2014J,607555,1094
DDD,2013J,607555,803
CCC,2014J,608681,454
FFF,2013J,608681,1823
CCC,2014J,479649,227
DDD,2014B,479649,348
CCC,2014J,519057,342
CCC,2014J,514504,460
CCC,2014J,2557563,608
CCC,2014J,687023,298
EEE,2014J,687023,601
CCC,2014J,689042,343
FFF,2014J,689042,240
CCC,2014J,1449245,399
CCC,2014J,592951,75
EEE,2014J,592951,17
CCC,2014J,589441,190
FFF,2014J,589441,563
FFF,2013J,589441,1963
CCC,2014J,596789,73
EEE,2013J,596789,1068
CCC,2014J,574325,1761
CCC,2014J,579583,5231
CCC,2014J,582395,231
CCC,2014J,589778,1038
CCC,2014J,684617,144
EEE,2014J,684617,39
CCC,2014J,685474,520
DDD,2014J,685474,146
CCC,2014J,683625,1902
CCC,2014J,647684,119
CCC,2014J,649607,253
CCC,2014J,655390,2149
CCC,2014J,657210,196
EEE,2014J,657210,160
CCC,2014J,654504,549
DDD,2014J,654504,201
CCC,2014J,679539,52
EEE,2014J,679539,7
CCC,2014J,678203,540
FFF,2014J,678203,1425
CCC,2014J,549113,174
DDD,2013J,549113,802
CCC,2014J,544319,42
CCC,2014J,264723,9
DDD,2014B,264723,1921
CCC,2014J,1023623,1851
CCC,2014J,1461795,324
CCC,2014J,694536,100
FFF,2014J,694536,18
CCC,2014J,695643,263
DDD,2014J,695643,47
CCC,2014J,699370,223
CCC,2014J,689050,5381
DDD,2014J,689050,1364
CCC,2014J,687844,416
EEE,2014J,687844,1412
CCC,2014J,627401,428
EEE,2014B,627401,1930
CCC,2014J,620782,77
EEE,2014J,620782,1061
CCC,2014J,406698,1062
CCC,2014J,466372,566
CCC,2014J,401011,341
EEE,2013J,401011,1722
CCC,2014J,413200,350
FFF,2014B,413200,1449
CCC,2014J,447695,679
CCC,2014J,468902,316
EEE,2013J,468902,1446
CCC,2014J,539408,375
CCC,2014J,551791,111
FFF,2013B,551791,1940
CCC,2014J,573920,178
EEE,2013J,573920,1327
CCC,2014J,679468,55
CCC,2014J,616439,1194
EEE,2014B,616439,1367
CCC,2014J,601567,326
EEE,2014J,601567,640
CCC,2014J,2614093,527
CCC,2014J,688028,5
CCC,2014J,691257,126
DDD,2014J,691257,126
CCC,2014J,1478030,111
CCC,2014J,973526,680
CCC,2014J,1961938,2917
CCC,2014J,2464118,555
EEE,2014J,2464118,705
CCC,2014J,599084,654
CCC,2014J,412600,399
DDD,2014B,412600,176
CCC,2014J,470617,103
CCC,2014J,539727,401
CCC,2014J,568307,290
CCC,2014J,529975,142
CCC,2014J,105168,540
EEE,2013J,105168,567
CCC,2014J,328674,26
CCC,2014J,636716,332
CCC,2014J,675495,675
EEE,2014J,675495,393
CCC,2014J,675442,377
EEE,2014J,675442,290
CCC,2014J,619503,285
EEE,2014B,619503,1762
CCC,2014J,608669,5
EEE,2014J,608669,6
EEE,2013J,608669,320
CCC,2014J,691177,135
FFF,2014J,691177,3
CCC,2014J,687877,1104
CCC,2014J,2499779,1156
CCC,2014J,597560,2
DDD,2013J,597560,892
CCC,2014J,588100,773
CCC,2014J,643757,121
